url,municipality_url,property_id,price,cadastral_income,vat,state_of_the_property,currently_leased,build_year,number_of_bedrooms,livable_surface,number_of_bathrooms,number_of_toilets,type_of_heating,number_of_facades,number_of_floors,garden,garden_orientation,terrace,total_land_surface,buildable_surface,gas,running_water,specific_primary_energy_consumption,epc_peb_reference,certification_electrical_installation,urbanism_affectation,flooding_area_type,demarcated_flooding_area
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbt73027,kortrijk,RBT73027,442 233 €,,,New,No,,4,175 m²,,,,2,,Yes,West,Yes,112 m²,69 m²,Yes,Yes,,,No certificate,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbt79727,kortrijk,RBT79727,140 000 €,,No,,Yes,1945,3,120 m²,1,1,,3,3,Yes,,Yes,94 m²,,Yes,Yes,224 kWh/m²/year,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8510/marke/rbt89920,marke,RBT89920,798 000 €,,,,Yes,2025,4,200 m²,2,2,Hot air,4,2,Yes,,Yes,745 m²,,,,,,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/8500/kortrijk/rwc40061,kortrijk,RWC40061,347 300 €,,,Excellent,No,2025,3,1 m²,1,,Solar energy,4,,Yes,,,392 m²,,Yes,Yes,,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbt95422,kortrijk,RBT95422,189 000 €,,No,Normal,,1945,2,120 m²,1,1,,2,2,Yes,,Yes,135 m²,,Yes,Yes,424 kWh/m²/year,,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/master-house/for-sale/8500/kortrijk/rbt97310,kortrijk,RBT97310,385 000 €,,No,To be renovated,,,10,900 m²,,2,Fuel oil,2,4,Yes,,Yes,,,,,647 kWh/m²/year,,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/master-house/for-sale/8500/kortrijk/rbu07590,kortrijk,RBU07590,599 500 €,,No,Excellent,,1960,4,225 m²,3,3,Gas,3,4,Yes,,Yes,236 m²,,,Yes,145 kWh/m²/year,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8501/bissegem/vbd12859,bissegem,VBD12859,379 000 €,,No,Excellent,No,,3,163 m²,1,2,Gas,2,,Yes,South,Yes,260 m²,,Yes,Yes,72 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu12329,kortrijk,RBU12329,249 000 €,889 €,No,Excellent,,1979,2,134 m²,1,2,Gas,2,,,,,42 m²,,Yes,Yes,146 kWh/m²/year,,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/vbd13232,kortrijk,VBD13232,849 000 €,,No,Normal,No,,4,275 m²,1,,Gas,4,,Yes,South,Yes,1236 m²,,Yes,Yes,854 kWh/m²/year,,No certificate,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu14206,kortrijk,RBU14206,299 000 €,803 €,No,Excellent,No,1964,3,150 m²,1,1,,2,,Yes,,Yes,148 m²,,Yes,Yes,182 kWh/m²/year,202110710-0002440163-RES-1,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu14958,kortrijk,RBU14958,249 000 €,,No,Normal,No,1919,4,180 m²,1,1,Gas,2,,Yes,,No,175 m²,,,,312 kWh/m²/year,20250226-0003539119-RES-1,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu15613,kortrijk,RBU15613,540 000 €,1 023 €,No,Normal,No,1960,4,,2,3,Gas,2,,Yes,,Yes,192 m²,,,,177 kWh/m²/year,,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/vbd19426,kortrijk,VBD19426,,2 020 €,No,Normal,Yes,2000,4,380 m²,3,3,Gas,4,,Yes,South-west,Yes,1023 m²,,Yes,Yes,126 kWh/m²/year,,No certificate,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu22650,kortrijk,RBU22650,365 000 €,,No,,,,1,126 m²,1,1,Gas,3,,No,,Yes,,,,,193 kWh/m²/year,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8510/marke/vbd25604,marke,VBD25604,1 490 000 €,,No,,No,1975,5,838 m²,3,,,4,2,No,,No,2347 m²,,,,,,,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8510/marke/vbd25645,marke,VBD25645,1 490 000 €,2 850 €,No,Excellent,No,1975,5,838 m²,4,,Fuel oil,4,,Yes,South-east,Yes,2335 m²,,Yes,Yes,192 kWh/m²/year,,No certificate,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu29065,kortrijk,RBU29065,389 400 €,,,,No,,3,148 m²,,,,3,,Yes,,No,230 m²,73 m²,,Yes,,,No certificate,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu29066,kortrijk,RBU29066,379 000 €,,,,No,,3,173 m²,,,,2,,No,,No,195 m²,96 m²,,Yes,,,No certificate,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu29067,kortrijk,RBU29067,359 000 €,,,,No,,3,148 m²,,,,3,,Yes,,No,240 m²,7 m²,,Yes,,,No certificate,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8501/bissegem/rbu31133,bissegem,RBU31133,399 000 €,723 €,No,Excellent,No,,3,168 m²,1,,,3,,Yes,South,Yes,299 m²,108 m²,Yes,Yes,96 kWh/m²/year,3647168,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu31134,kortrijk,RBU31134,775 000 €,1 390 €,No,Excellent,No,,6,547 m²,1,,,,,Yes,South-west,Yes,263 m²,100 m²,Yes,Yes,163 kWh/m²/year,3024490,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu32873,kortrijk,RBU32873,295 000 €,,No,Normal,No,,3,117 m²,1,2,Gas,2,,No,,Yes,70 m²,,Yes,Yes,74 kWh/m²/year,20250530-0003613294-RES-1,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu33970,kortrijk,RBU33970,290 000 €,,No,Normal,,1964,2,150 m²,1,2,Gas,2,3,Yes,,Yes,159 m²,,Yes,Yes,170 kWh/m²/year,,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/master-house/for-sale/8500/kortrijk/rbu38421,kortrijk,RBU38421,395 000 €,,No,,No,,5,275 m²,1,2,Gas,2,2,Yes,,Yes,218 m²,,,,300 kWh/m²/year,2800875,,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu37286,kortrijk,RBU37286,775 000 €,1 390 €,No,Excellent,,,6,547 m²,2,3,Gas,2,,Yes,,Yes,263 m²,,Yes,Yes,163 kWh/m²/year,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/8500/kortrijk/rbu39113,kortrijk,RBU39113,350 000 €,,No,Normal,No,1960,2,175 m²,1,2,Gas,2,4,Yes,,Yes,77 m²,,Yes,Yes,307 kWh/m²/year,,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8510/marke/rbu39133,marke,RBU39133,540 000 €,1 127 €,No,Normal,No,1978,3,134 m²,2,2,Gas,4,,Yes,,Yes,720 m²,,Yes,Yes,266 kWh/m²/year,20230717-0002942851-RES-1,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/master-house/for-sale/8500/kortrijk/rbu41858,kortrijk,RBU41858,599 500 €,,No,Excellent,,1960,4,225 m²,3,3,Gas,3,4,Yes,,Yes,236 m²,,,Yes,145 kWh/m²/year,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8510/marke/rbu40368,marke,RBU40368,330 000 €,1 011 €,No,To be renovated,No,1977,3,184 m²,1,2,Fuel oil,3,,Yes,,Yes,705 m²,,,,318 kWh/m²/year,,"No, certificate does not comply","Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/master-house/for-sale/8511/aalbeke/rbu46256,aalbeke,RBU46256,745 000 €,977 €,No,Normal,,,3,400 m²,1,3,,3,3,Yes,,Yes,934 m²,,Yes,Yes,129 kWh/m²/year,,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/vbd36861,kortrijk,VBD36861,269 000 €,495 €,No,Fully renovated,,,3,170 m²,1,2,Gas,2,2,Yes,,Yes,280 m²,,Yes,Yes,110 kWh/m²/year,,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu48365,kortrijk,RBU48365,249 000 €,,No,,No,1930,3,124 m²,,2,Gas,2,,Yes,,Yes,189 m²,,,,429 kWh/m²/year,20231010-0003010768-RES-1,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/vbd39842,kortrijk,VBD39842,175 000 €,535 €,No,Normal,Yes,1900,3,103 m²,1,1,Gas,2,,Yes,South-east,Yes,105 m²,,Yes,Yes,360 kWh/m²/year,,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8501/heule/rbu49086,heule,RBU49086,385 000 €,,No,,No,2019,3,145 m²,1,2,Gas,2,,Yes,,No,284 m²,,,,63 kWh/m²/year,34022-G-2015/00877/EP00317/A009/D01/SD001,,Extended area of residence,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu50205,kortrijk,RBU50205,735 000 €,,No,,No,,3,222 m²,2,,Gas,2,3,Yes,,No,170 m²,,,,169 kWh/m²/year,20241127-0002860738-RES-3,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/8511/aalbeke/rbu51989,aalbeke,RBU51989,339 000 €,,No,Normal,Yes,1953,4,210 m²,1,2,,3,3,Yes,,Yes,726 m²,,Yes,Yes,498 kWh/m²/year,,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8510/bellegem/rbu50914,bellegem,RBU50914,230 000 €,639 €,No,Normal,No,,3,199 m²,1,1,Not specified,4,,No,,Yes,317 m²,,Yes,Yes,,20221119-0002724610-KNR-1,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8511/aalbeke/rbu51993,aalbeke,RBU51993,325 000 €,,No,Normal,Yes,1951,3,170 m²,1,2,,2,3,Yes,,Yes,736 m²,,Yes,Yes,270 kWh/m²/year,,No certificate,,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/8511/aalbeke/rbu60663,aalbeke,RBU60663,935 000 €,,No,,No,1972,4,303 m²,2,2,Gas,4,2,Yes,,Yes,1250 m²,,Yes,Yes,155 kWh/m²/year,0002906215,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8501/heule/rbu52244,heule,RBU52244,295 000 €,,No,Normal,No,,2,104 m²,1,2,Gas,2,,Yes,,No,125 m²,90 m²,Yes,Yes,201 kWh/m²/year,20250917-0003684424-RES-1,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/8500/kortrijk/rbu55864,kortrijk,RBU55864,1 200 000 €,,No,Normal,,,3,300 m²,2,4,Gas,2,3,No,,Yes,190 m²,,,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbe99253,kortrijk,RBE99253,339 500 €,,,New,No,2022,3,147 m²,,,,2,,Yes,South-east,Yes,240 m²,,Yes,Yes,99 kWh/m²/year,,No certificate,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/8500/kortrijk/rbu55865,kortrijk,RBU55865,675 000 €,2 134 €,No,Excellent,No,1949,1,446 m²,,5,Gas,3,2,,,Yes,255 m²,,Yes,Yes,,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbj87593,kortrijk,RBJ87593,127 000 €,,No,,,,2,,1,,Gas,2,,,,No,,,Yes,Yes,273 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbr70824,kortrijk,RBR70824,339 500 €,,,New,No,,3,140 m²,,,,2,,Yes,South-east,Yes,240 m²,,Yes,Yes,99 kWh/m²/year,,No certificate,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbr70826,kortrijk,RBR70826,339 500 €,,,New,No,,3,143 m²,,,,2,,Yes,South-east,Yes,240 m²,,Yes,Yes,99 kWh/m²/year,,No certificate,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbr62761,kortrijk,RBR62761,298 000 €,1 054 €,No,,,1933,5,335 m²,1,2,Gas,2,,,,,221 m²,,Yes,Yes,1025 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbs89684,kortrijk,RBS89684,120 000 €,153 €,No,To be renovated,,1850,2,111 m²,1,1,,4,,Yes,,Yes,335 m²,,Yes,Yes,1206 kWh/m²/year,,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbt66868,kortrijk,RBT66868,275 000 €,694 €,No,,,,3,,2,2,Gas,2,,Yes,,Yes,200 m²,,Yes,Yes,97 kWh/m²/year,,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbt72244,kortrijk,RBT72244,349 000 €,694 €,No,,,1930,3,186 m²,2,2,Gas,3,,,,Yes,113 m²,,Yes,Yes,162 kWh/m²/year,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8501/bissegem/rbu36769,bissegem,RBU36769,229 000 €,475 €,No,,,,2,,1,1,Gas,2,,,,Yes,,,Yes,Yes,222 kWh/m²/year,,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu48364,kortrijk,RBU48364,165 000 €,,No,,No,1899,2,88 m²,1,1,Gas,2,,No,,No,35 m²,,,,285 kWh/m²/year,20191209-0002226468-RES-1,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu56148,kortrijk,RBU56148,385 000 €,825 €,No,Normal,Yes,1973,3,186 m²,1,2,Gas,2,,Yes,,Yes,248 m²,,Yes,Yes,191 kWh/m²/year,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/vbd44096,kortrijk,VBD44096,310 000 €,369 €,No,Normal,,,4,190 m²,1,2,Gas,2,,Yes,South-east,Yes,130 m²,,Yes,Yes,392 kWh/m²/year,,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu57806,kortrijk,RBU57806,695 000 €,,,New,,,1,265 m²,,,,3,2,,,,267 m²,,,,,,,"Residential area of cultural, historical value",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8510/marke/rbu59281,marke,RBU59281,967 000 €,907 €,No,Excellent,No,1960,3,189 m²,2,1,,4,,Yes,West,No,748 m²,,,Yes,,,"yes, certificate in accordance",Agricultural zone,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu60220,kortrijk,RBU60220,419 000 €,745 €,No,Normal,Yes,,3,175 m²,1,2,Gas,4,,Yes,,Yes,336 m²,,Yes,Yes,73 kWh/m²/year,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8501/bissegem/rbu60870,bissegem,RBU60870,385 000 €,743 €,No,Fully renovated,,1976,3,155 m²,1,1,Gas,2,1,Yes,,Yes,465 m²,,Yes,Yes,192 kWh/m²/year,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu61994,kortrijk,RBU61994,325 000 €,,No,Normal,No,,3,228 m²,1,2,Gas,2,,Yes,,Yes,,,Yes,Yes,340 kWh/m²/year,20250703-0003639051-RES-1,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/8510/marke/rbu60871,marke,RBU60871,1 490 000 €,2 850 €,No,,,1974,5,840 m²,3,5,Fuel oil,4,3,Yes,,Yes,2347 m²,,Yes,Yes,192 kWh/m²/year,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8400/oostende/rbu60560,oostende,RBU60560,175 000 €,,No,,,,4,158 m²,1,,,2,,Yes,,,,,,,579 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8400/oostende/rbu24023,oostende,RBU24023,349 000 €,728 €,No,Excellent,No,1956,4,,1,1,,,,Yes,South,Yes,210 m²,,Yes,Yes,259 kWh/m²/year,20250519-0003604391-RES-1,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8400/oostende/rbu24016,oostende,RBU24016,337 500 €,,,New,No,2024,4,,1,2,,3,,Yes,,Yes,378 m²,,Yes,Yes,,OMV_2023091444,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8400/oostende/rbl00586,oostende,RBL00586,365 000 €,,,New,No,,3,159 m²,1,2,,,,Yes,,,,148 m²,No,Yes,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8400/oostende/rbl00587,oostende,RBL00587,365 000 €,,,New,No,,3,159 m²,1,2,,,,Yes,,,,148 m²,No,Yes,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8400/oostende/rbt35116,oostende,RBT35116,299 000 €,413 €,No,Excellent,No,,2,122 m²,1,,,,,Yes,South-west,Yes,127 m²,,Yes,Yes,294 kWh/m²/year,20250519-0003597409-RES-1,No certificate,Area info not available,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8400/oostende/rbn76640,oostende,RBN76640,308 000 €,,No,New,No,,3,,,,,3,,Yes,South,No,108 m²,,,Yes,,,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/8400/oostende/rbr55700,oostende,RBR55700,330 000 €,1 427 €,No,Normal,No,1930,4,211 m²,2,2,,2,3,,,Yes,164 m²,,Yes,Yes,,,,,no flooding area,(information not available)
