Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Number of rooms,Living area,Equipped kitchen,Furnished,Open fire,Terrace,Garden,Number of facades,Swimming pool,State of building,Url
RBU16014,merksem,2170,214000.0,apartment,apartment,standard,2.0,66.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu16014
RBU16011,deurne,2100,218000.0,apartment,apartment,standard,3.0,97.0,0,0,0,2.0,,3.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu16011
RBU16015,merksem,2170,214000.0,apartment,apartment,standard,2.0,66.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu16015
RBU16020,deurne,2100,229000.0,apartment,apartment,standard,2.0,110.0,0,0,0,8.0,,3.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu16020
RBU16380,antwerp,2060,180000.0,apartment,apartment,standard,2.0,75.0,0,0,0,10.0,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu16380
RBU16379,antwerp,2000,669000.0,apartment,apartment,standard,2.0,144.0,0,0,0,10.0,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu16379
RBU16027,deurne,2100,279000.0,apartment,apartment,standard,3.0,87.0,0,0,0,2.0,,2.0,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu16027
RBU16382,borgerhout,2140,325000.0,apartment,apartment,standard,3.0,125.0,0,1,0,6.0,,3.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu16382
RBU16386,borgerhout,2140,169000.0,apartment,apartment,standard,2.0,90.0,0,0,0,,,2.0,0,To be renovated,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu16386
RBU16387,antwerp,2060,109000.0,apartment,studio,standard,1.0,27.0,0,0,0,6.0,,2.0,0,To be renovated,https://immovlan.be/en/detail/studio/for-sale/2060/antwerp/rbu16387
RBU16396,antwerp,2060,579000.0,apartment,apartment,standard,4.0,129.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu16396
RBU16397,antwerp,2060,275000.0,apartment,apartment,standard,1.0,66.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu16397
RBU16398,antwerp,2060,375000.0,apartment,duplex,standard,1.0,107.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/duplex/for-sale/2060/antwerp/rbu16398
RWC40526,antwerp,2018,275000.0,apartment,ground-floor,standard,2.0,77.0,0,0,0,,,,0,Excellent,https://immovlan.be/en/detail/ground-floor/for-sale/2018/antwerp/rwc40526
RBU18305,deurne,2100,235000.0,apartment,apartment,standard,2.0,90.0,0,0,0,,,2.0,0,To be renovated,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu18305
RWC40532,antwerp,2140,258000.0,apartment,apartment,standard,2.0,89.0,0,0,0,,,2.0,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/2140/antwerp/rwc40532
RBU19673,antwerp,2050,50000.0,apartment,apartment,standard,2.0,86.0,0,0,0,3.0,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu19673
RBU19823,deurne,2100,265000.0,apartment,apartment,standard,3.0,82.0,0,0,0,,,3.0,0,,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu19823
RBU19868,deurne,2100,295000.0,apartment,apartment,standard,3.0,113.0,0,0,0,,,2.0,0,To be renovated,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu19868
RBU20028,antwerp,2060,169000.0,apartment,apartment,standard,1.0,57.0,0,0,0,,,2.0,0,To be renovated,https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu20028
RBT77212,antwerp,2060,130000.0,apartment,apartment,standard,2.0,55.0,0,0,0,,,2.0,0,To be renovated,https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbt77212
RBU20033,merksem,2170,250000.0,apartment,apartment,standard,2.0,101.0,0,0,0,,,4.0,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu20033
RBU20290,wilrijk,2610,199000.0,apartment,apartment,standard,2.0,80.0,0,0,0,6.0,,,0,To be renovated,https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu20290
RBT82570,merksem,2170,265000.0,apartment,apartment,standard,2.0,,0,0,0,,,2.0,0,Fully renovated,https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbt82570
RBU20372,borgerhout,2140,274000.0,apartment,apartment,standard,2.0,86.0,0,0,0,4.0,,2.0,0,To be renovated,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu20372
RBU20947,borgerhout,2140,199000.0,apartment,apartment,standard,2.0,84.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu20947
RBU20948,antwerp,2060,205000.0,apartment,apartment,standard,1.0,79.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu20948
RBU21047,deurne,2100,82500.0,apartment,studio,standard,,40.0,0,0,0,,,2.0,0,To be renovated,https://immovlan.be/en/detail/studio/for-sale/2100/deurne/rbu21047
RBU21046,deurne,2100,169000.0,apartment,apartment,standard,2.0,83.0,0,0,0,6.0,,3.0,0,To be renovated,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu21046
RBU21451,deurne,2100,224000.0,apartment,ground-floor,standard,2.0,59.0,0,0,0,20.0,,,0,,https://immovlan.be/en/detail/ground-floor/for-sale/2100/deurne/rbu21451
RBU21452,antwerp,2030,445000.0,apartment,apartment,standard,2.0,83.0,0,0,0,10.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/2030/antwerp/rbu21452
RBU22639,antwerp,2000,445000.0,apartment,apartment,standard,2.0,108.0,0,0,0,5.0,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu22639
RBU16420,borgerhout,2140,219000.0,apartment,apartment,standard,2.0,99.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu16420
RBU16430,hoboken,2660,225000.0,apartment,apartment,standard,2.0,110.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu16430
RBU16448,antwerp,2050,225000.0,apartment,apartment,standard,2.0,94.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu16448
RBU16454,antwerp,2020,189000.0,apartment,apartment,standard,1.0,70.0,0,0,0,4.0,,2.0,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu16454
RBU16452,antwerp,2000,399000.0,apartment,apartment,standard,2.0,120.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu16452
RBU16456,borgerhout,2140,149000.0,apartment,apartment,standard,2.0,82.0,0,0,0,3.0,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu16456
RBU16465,wilrijk,2610,195000.0,apartment,apartment,standard,2.0,88.0,0,0,0,,,4.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu16465
RBU16423,antwerp,2018,499000.0,apartment,apartment,standard,3.0,164.0,0,0,0,20.0,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu16423
RBU16481,hoboken,2660,169000.0,apartment,apartment,standard,2.0,74.0,0,0,0,,,2.0,0,To be renovated,https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu16481
RBU16498,hoboken,2660,175000.0,apartment,apartment,standard,1.0,35.0,0,0,0,,,2.0,0,To be renovated,https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu16498
RBU16480,borgerhout,2140,149000.0,apartment,apartment,standard,2.0,82.0,0,0,0,3.0,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu16480
RBU16499,antwerp,2000,285000.0,apartment,apartment,standard,1.0,51.0,0,0,0,2.0,,2.0,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu16499
RBU16491,antwerp,2050,329000.0,apartment,apartment,standard,3.0,91.0,0,0,0,7.0,,3.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu16491
RBU16513,antwerp,2000,212000.0,apartment,apartment,standard,1.0,49.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu16513
RBU16511,antwerp,2140,225000.0,apartment,apartment,standard,3.0,99.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2140/antwerp/rbu16511
RBU16519,antwerp,2020,189000.0,apartment,apartment,standard,2.0,89.0,0,0,0,,,3.0,0,To be renovated,https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu16519
RBU16524,antwerp,2060,248000.0,apartment,apartment,standard,2.0,84.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu16524
RBU16522,hoboken,2660,229000.0,apartment,apartment,standard,2.0,92.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu16522
RBU16527,antwerp,2018,335000.0,apartment,duplex,standard,3.0,146.0,0,0,0,2.0,,2.0,0,To be renovated,https://immovlan.be/en/detail/duplex/for-sale/2018/antwerp/rbu16527
RBU16907,borgerhout,2140,239000.0,apartment,apartment,standard,2.0,89.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu16907
RBU59338,gent,9000,325000.0,apartment,apartment,standard,2.0,101.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbu59338
RBU64396,gent,9000,475000.0,apartment,apartment,standard,2.0,93.0,0,0,0,,,2.0,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbu64396
RBU63048,oostakker,9041,490000.0,apartment,apartment,standard,3.0,138.0,0,0,0,13.0,,3.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9041/oostakker/rbu63048
RBU60032,gent,9000,439000.0,apartment,apartment,standard,3.0,135.0,0,0,0,12.0,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbu60032
RBU48064,gentbrugge,9050,445000.0,apartment,apartment,standard,2.0,113.0,0,0,0,12.0,,2.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9050/gentbrugge/rbu48064
RBU32533,sint-amandsberg,9040,99000.0,apartment,studio,standard,1.0,37.0,0,0,0,,,2.0,0,To be renovated,https://immovlan.be/en/detail/studio/for-sale/9040/sint-amandsberg/rbu32533
RBU60649,gent,9000,260000.0,apartment,apartment,standard,2.0,101.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbu60649
RBU48063,gentbrugge,9050,509000.0,apartment,apartment,standard,3.0,120.0,0,0,0,29.0,,2.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9050/gentbrugge/rbu48063
RBU41457,gent,9000,220000.0,apartment,studio,standard,,27.0,0,0,0,,,2.0,0,Excellent,https://immovlan.be/en/detail/studio/for-sale/9000/gent/rbu41457
RWC41066,gent,9000,220000.0,apartment,apartment,standard,1.0,50.0,0,0,0,12.0,,,0,To be renovated,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rwc41066
RBT30225,gent,9000,220000.0,apartment,apartment,standard,1.0,60.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbt30225
RWC40873,gent,9000,649000.0,apartment,apartment,standard,1.0,200.0,0,0,0,,,1.0,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rwc40873
RBT31315,gent,9000,795000.0,apartment,apartment,standard,3.0,183.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbt31315
RBU15175,gent,9000,295000.0,apartment,apartment,standard,1.0,62.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbu15175
RBT32593,gent,9000,299500.0,apartment,apartment,standard,1.0,73.0,0,0,0,27.0,,2.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbt32593
RBT39161,gent,9000,382000.0,apartment,apartment,standard,2.0,101.0,0,0,0,,,3.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbt39161
RBT29069,gent,9000,395000.0,apartment,apartment,standard,2.0,80.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbt29069
RBT39159,gent,9000,249000.0,apartment,apartment,standard,1.0,61.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbt39159
RBJ86631,gent,9000,1131000.0,apartment,apartment,standard,2.0,139.0,0,0,0,24.0,,2.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbj86631
RWC33662,gent,9000,278000.0,apartment,apartment,standard,3.0,100.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rwc33662
RWC34715,gent,9000,299000.0,apartment,apartment,standard,3.0,103.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rwc34715
RBM17878,gent,9000,,apartment,apartment,standard,2.0,107.0,0,0,0,24.0,,2.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbm17878
RBM17877,gent,9000,,apartment,apartment,standard,1.0,78.0,0,0,0,15.0,,2.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbm17877
RBM60704,gent,9000,450000.0,apartment,apartment,standard,2.0,107.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbm60704
RBP40077,gent,9000,461300.0,apartment,ground-floor,standard,2.0,114.0,0,0,0,11.0,,,0,New,https://immovlan.be/en/detail/ground-floor/for-sale/9000/gent/rbp40077
RBQ62984,gent,9000,349000.0,apartment,apartment,standard,2.0,81.0,0,0,0,15.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbq62984
RBR70484,gent,9000,601900.0,apartment,duplex,standard,3.0,147.0,0,0,0,28.0,,,0,New,https://immovlan.be/en/detail/duplex/for-sale/9000/gent/rbr70484
RWC36383,gent,9000,240000.0,apartment,apartment,standard,2.0,51.0,0,0,0,20.0,,,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rwc36383
RBM60688,gent,9000,360000.0,apartment,apartment,standard,2.0,81.0,0,0,0,10.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbm60688
RBR70482,gent,9000,461300.0,apartment,ground-floor,standard,2.0,114.0,0,0,0,11.0,,,0,New,https://immovlan.be/en/detail/ground-floor/for-sale/9000/gent/rbr70482
RBR70485,gent,9000,549150.0,apartment,duplex,standard,3.0,133.0,0,0,0,23.0,,,0,New,https://immovlan.be/en/detail/duplex/for-sale/9000/gent/rbr70485
RBM60710,sint-denijs-westrem,9051,299000.0,apartment,apartment,standard,2.0,112.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9051/sint-denijs-westrem/rbm60710
RBS69316,gent,9000,378100.0,apartment,apartment,standard,2.0,102.0,0,0,0,9.0,,2.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbs69316
RBS69318,gent,9000,432500.0,apartment,apartment,standard,2.0,106.0,0,0,0,9.0,,2.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbs69318
RBT05948,gent,9000,294000.0,apartment,apartment,standard,1.0,68.0,0,0,0,14.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbt05948
RWC38902,gent,9000,240000.0,apartment,apartment,standard,2.0,60.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rwc38902
RWC39500,gent,9000,229000.0,apartment,apartment,standard,2.0,83.0,0,0,0,20.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rwc39500
RWC40292,gent,9000,240000.0,apartment,apartment,standard,2.0,84.0,0,0,0,16.0,,,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rwc40292
VWD00163,gent,9000,1079500.0,apartment,penthouse,standard,3.0,132.0,0,0,0,94.0,,,0,New,https://immovlan.be/en/detail/penthouse/for-sale/9000/gent/vwd00163
RWC40625,gent,9000,298000.0,apartment,apartment,standard,3.0,101.0,0,0,0,8.0,,2.0,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rwc40625
RBH81768,gent,9000,310000.0,apartment,ground-floor,standard,2.0,,0,0,0,,,4.0,0,New,https://immovlan.be/en/detail/ground-floor/for-sale/9000/gent/rbh81768
RBH81771,gent,9000,400000.0,apartment,apartment,standard,3.0,,0,0,0,,,4.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbh81771
RBH81770,gent,9000,320000.0,apartment,apartment,standard,2.0,,0,0,0,,,4.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbh81770
RBH81772,gent,9000,320000.0,apartment,apartment,standard,2.0,,0,0,0,,,4.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbh81772
RBH81774,gent,9000,280000.0,apartment,apartment,standard,2.0,,0,0,0,,,4.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbh81774
RBH81773,gent,9000,435000.0,apartment,ground-floor,standard,2.0,,0,0,0,,,4.0,0,New,https://immovlan.be/en/detail/ground-floor/for-sale/9000/gent/rbh81773
RBH81775,gent,9000,,apartment,apartment,standard,1.0,,0,0,0,,,4.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbh81775
RBH98176,gent,9000,1295000.0,apartment,apartment,standard,3.0,,0,0,0,,,,0,New,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbh98176
RBH81769,gent,9000,385000.0,apartment,ground-floor,standard,3.0,,0,0,0,,,4.0,0,New,https://immovlan.be/en/detail/ground-floor/for-sale/9000/gent/rbh81769
VBA73849,gent,9000,925000.0,apartment,apartment,standard,2.0,131.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/vba73849
VBA73850,gent,9000,695000.0,apartment,apartment,standard,2.0,103.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/vba73850
RBJ52845,gent,9000,1370500.0,apartment,apartment,standard,2.0,175.0,0,0,0,30.0,,2.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbj52845
VBA73851,gent,9000,575000.0,apartment,penthouse,standard,2.0,83.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/9000/gent/vba73851
RBT40187,gent,9000,275000.0,apartment,apartment,standard,2.0,125.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbt40187
RBJ52847,gent,9000,1062500.0,apartment,loft,standard,2.0,123.0,0,0,0,43.0,,2.0,0,New,https://immovlan.be/en/detail/loft/for-sale/9000/gent/rbj52847
RBT27175,gent,9000,200000.0,apartment,apartment,standard,1.0,75.0,0,0,0,3.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbt27175
RBT63882,gent,9000,395000.0,apartment,apartment,standard,3.0,108.0,0,0,0,4.0,,,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbt63882
RBT43230,gent,9000,325000.0,apartment,apartment,standard,2.0,120.0,0,0,0,4.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbt43230
RBT63845,gent,9000,449000.0,apartment,apartment,standard,2.0,83.0,0,0,0,,,,0,Fully renovated,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbt63845
RBT69042,sint-amandsberg,9040,476000.0,apartment,apartment,standard,3.0,109.0,0,0,0,18.0,,3.0,0,,https://immovlan.be/en/detail/apartment/for-sale/9040/sint-amandsberg/rbt69042
RBT69043,sint-amandsberg,9040,396000.0,apartment,apartment,standard,2.0,89.0,0,0,0,20.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/9040/sint-amandsberg/rbt69043
RBT69046,sint-amandsberg,9040,358000.0,apartment,apartment,standard,1.0,78.0,0,0,0,20.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/9040/sint-amandsberg/rbt69046
RBT69048,sint-amandsberg,9040,390000.0,apartment,apartment,standard,2.0,90.0,0,0,0,16.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/9040/sint-amandsberg/rbt69048
RBT69050,sint-amandsberg,9040,579000.0,apartment,apartment,standard,2.0,127.0,0,0,0,20.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/9040/sint-amandsberg/rbt69050
RBT69170,sint-denijs-westrem,9051,369000.0,apartment,apartment,standard,2.0,86.0,0,0,0,5.0,,2.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9051/sint-denijs-westrem/rbt69170
RBT69051,sint-amandsberg,9040,456000.0,apartment,apartment,standard,3.0,108.0,0,0,0,20.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/9040/sint-amandsberg/rbt69051
RBT69171,sint-denijs-westrem,9051,459000.0,apartment,apartment,standard,2.0,109.0,0,0,0,4.0,,2.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9051/sint-denijs-westrem/rbt69171
RBT70218,gent,9000,475000.0,apartment,apartment,standard,2.0,93.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbt70218
RBT71375,gent,9000,765000.0,apartment,apartment,standard,2.0,124.0,0,0,0,21.0,,,0,New,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbt71375
RBT71376,gent,9000,835000.0,apartment,loft,standard,3.0,199.0,0,0,0,15.0,,,0,New,https://immovlan.be/en/detail/loft/for-sale/9000/gent/rbt71376
RBT77078,gent,9000,429000.0,apartment,apartment,standard,3.0,118.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbt77078
RBS88974,gent,9000,220000.0,apartment,apartment,standard,2.0,88.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbs88974
RBT83480,wondelgem,9032,379900.0,apartment,apartment,standard,3.0,228.0,0,0,0,,,3.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/9032/wondelgem/rbt83480
RBS86075,sint-denijs-westrem,9051,410000.0,apartment,apartment,standard,2.0,150.0,0,0,0,20.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9051/sint-denijs-westrem/rbs86075
RBT25091,gent,9000,410000.0,apartment,apartment,standard,3.0,150.0,0,0,0,20.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbt25091
RBU04213,gent,9000,240000.0,apartment,apartment,standard,1.0,57.0,0,0,0,,,,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbu04213
RBU04914,gent,9000,465000.0,apartment,penthouse,standard,3.0,92.0,0,0,0,42.0,,,0,,https://immovlan.be/en/detail/penthouse/for-sale/9000/gent/rbu04914
RBU09951,gent,9000,530000.0,apartment,apartment,standard,1.0,78.0,0,0,0,9.0,,2.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbu09951
RBU09573,gent,9000,275000.0,apartment,apartment,standard,1.0,50.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbu09573
