url,municipality_url,property_id,price,vat,state_of_the_property,currently_leased,availability,number_of_bedrooms,livable_surface,furnished,number_of_bathrooms,number_of_toilets,elevator,floor_of_appartment,number_of_facades,frontage_width,garden,terrace,surface_terrace,ground_depth,gas,running_water,certification_electrical_installation,preemption_right,urbanism_affectation,flooding_area_type,demarcated_flooding_area,cadastral_income,garage,orientation_of_the_front_facade,specific_primary_energy_consumption,epc_peb_reference,validity_date_epc_peb,certification_as_build_,build_year,type_of_heating,type_of_glazing,air_conditioning,alarm,access_for_disabled,balcony,the_property_and_or_its_surroundings_are_protected_
https://immovlan.be/en/detail/studio/for-sale/6020/dampremy/vbc19400,dampremy,VBC19400,64900,0,To be renovated,0,,1,37,0,1,1,0,,4,33 m,,,61,24 m,1,1,,,,no flooding area,,,1,,,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6060/gilly/vbc15563,gilly,VBC15563,6200000,0,Excellent,1,Immediately,97,2800,1,71,,,,4,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,,,,,,,2004,,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbc29682,charleroi,VBC29682,134999,0,Normal,1,,2,90,0,1,1,0,,2,,,,,,1,1,"yes, certificate in accordance",,,no flooding area,,,,,435,,09/08/2031,,1900,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbc29712,charleroi,VBC29712,134999,0,Normal,1,,2,90,0,1,1,0,,2,,,,,,1,1,"yes, certificate in accordance",,,no flooding area,,,,,882,,09/08/2031,,1900,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/6030/marchienne-au-pont/vbc30928,marchienne-au-pont,VBC30928,159999,0,To renovate,1,,6,270,0,3,3,0,,2,,,,,,1,1,,,,no flooding area,,1659,,,481,,21/01/2024,,1950,Gas,,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbc62746,charleroi,VBC62746,95000,0,To be renovated,,On contract,2,82,,1,1,1,7,,,,,6,,1,1,,,,,,1289,,,516,,10/04/2035,,,Gas,Double glass,1,,,,
https://immovlan.be/en/detail/duplex/for-sale/6031/monceau-sur-sambre/vbc63041,monceau-sur-sambre,VBC63041,64999,0,Normal,0,On contract,3,83,0,1,1,0,,3,,,,,,1,1,,,,no flooding area,,1380,,,631,,08/03/2029,,1990,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbc74598,charleroi,VBC74598,128500,0,Normal,0,,3,89,0,1,1,1,4,2,,,,3,,,,"yes, certificate in accordance",,,,,1051,,South-east,176,20151209002474,09/12/2025,,1971,Fuel oil,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/rbt31729,charleroi,RBT31729,169000,0,To be renovated,,Immediately,3,133,,2,,1,0,2,,,,,,,1,"No, certificate does not comply",0,,,,,,East,339,20220910005411,,0,,Fuel oil,Double glass,0,0,1,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vwd12509,marcinelle,VWD12509,169000,0,Fully renovated,1,On contract,3,120,,,,,3,3,,,,,,1,1,"yes, certificate in accordance",,,,,,1,,365,20240802008181,,,,Gas,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbc73256,charleroi,VBC73256,125000,0,Normal,,,3,100,0,1,2,1,,2,,,,,,,,,,,,,,,,163,,09/02/2035,,,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/penthouse/for-sale/6000/charleroi/vbc86745,charleroi,VBC86745,185000,0,,,On contract,3,136,,1,2,1,8,2,,,,30,,1,1,,,,,,1673,1,South,566,,27/03/2033,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6061/montignies-sur-sambre/vbc87842,montignies-sur-sambre,VBC87842,85000,0,Normal,,,1,63,,1,1,1,2,2,,,,,,,1,,,,,,860,,,157,,31/10/2026,,,,Double glass,,,,,
https://immovlan.be/en/detail/penthouse/for-sale/6000/charleroi/vbc86746,charleroi,VBC86746,135000,0,,,On contract,2,,,1,1,1,8,2,,,,,,1,1,,,,,,1673,1,South,566,,27/03/2033,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbc93425,charleroi,VBC93425,125000,0,Normal,,On contract,2,77,0,1,1,1,5,2,,,,7,,1,1,,,,,,889,1,,149,,04/05/2035,,,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/loft/for-sale/6000/charleroi/vbb20278,charleroi,VBB20278,600000,0,,0,,,535,0,1,3,0,,2,,,,112,,,,,,,,,4500,,,,,,,,Gas,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/6001/marcinelle/vbc89247,marcinelle,VBC89247,35000,0,Normal,,,2,87,,1,1,0,,4,11 m,,,,,1,1,,,,no flooding area,,,1,East,408,,24/09/2024,,1960,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbc96958,marcinelle,VBC96958,115000,0,Normal,,On contract,2,74,1,1,1,,,2,,,,,,,,,,,,,994,,,113,,30/06/2035,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbd06009,marcinelle,VBD06009,85000,0,Normal,1,,1,58,,1,1,1,5,,,,,,,,,,,,,,694,,,350,,,,,Fuel oil,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6041/gosselies/vbd07794,gosselies,VBD07794,190000,0,Fully renovated,0,,2,,,1,1,,1,2,,,,,,,,,,,,,,,,287,20240930005595,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbc98545,marcinelle,VBC98545,159000,0,Normal,,,2,,,2,,,,3,,,,,,,,,,,,,,1,,357,,24/04/2035,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbd06628,marcinelle,VBD06628,100000,0,Normal,,,2,81,0,1,1,0,,2,,,,,,,1,,,,no flooding area,,,1,South,600,,,,,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd10329,charleroi,VBD10329,75000,0,Normal,,On contract,2,83,,1,,1,4,2,,,,,,1,1,,,,,,1085,1,,336,,24/08/2025,,,,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd12097,charleroi,VBD12097,69000,0,Normal,0,,1,48,0,1,1,0,2,,,,,,,,,,,,,,619,1,,233,20250210003633,,,,Fuel oil,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd11665,charleroi,VBD11665,70000,0,,,On contract,1,64,,1,1,1,5,4,,,,,,,1,,,,,,624,,,236,,07/08/2035,,,Fuel oil,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6044/roux/vbd11986,roux,VBD11986,205000,0,Normal,0,,2,101,0,1,1,1,2,4,,,,12,,,,"yes, certificate in accordance",,,,,,1,,104,20220131502269,31/01/2032,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6042/lodelinsart/vbd12555,lodelinsart,VBD12555,159000,0,,0,,2,110,0,1,1,1,1,,,,,,,,,"yes, certificate in accordance",,,,,887,1,,313,20210622026872,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6042/lodelinsart/vbd12556,lodelinsart,VBD12556,134000,0,,0,,1,80,0,1,1,0,1,,,,,,,,,"yes, certificate in accordance",,,,,790,1,,114,20180522024069,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbd13518,marcinelle,VBD13518,119900,0,Normal,0,Immediately,3,90,0,1,,1,5,,,,,,,,1,,,,,,,1,,327,,22/05/2026,,,,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6042/lodelinsart/vbd12557,lodelinsart,VBD12557,119000,0,,0,,1,70,0,1,1,0,,,,,,,,,,"yes, certificate in accordance",,,,,634,1,,265,20150309004890,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd34153,charleroi,VBD34153,99000,0,,0,,2,70,,1,,,4,2,,,,,,,,,,,,,,,,214,20250929026034,,,,Not specified,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd33331,charleroi,VBD33331,109999,0,Normal,0,On contract,3,100,0,1,1,1,,4,,,,6,,1,1,,,,no flooding area,,1056,1,,163,,16/09/2035,,1962,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd13362,charleroi,VBD13362,129000,0,,0,,3,96,,1,,,6,3,,,,,,,,,,,,,,1,,238,20250807018867,,,,Not specified,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6061/montignies-sur-sambre/vbd13046,montignies-sur-sambre,VBD13046,130000,0,To be renovated,0,,3,106,0,1,,0,2,,,,,,,,,"No, certificate does not comply",,,,,1184,,,222,,,,,Gas,,,,,,
https://immovlan.be/en/detail/studio/for-sale/6000/charleroi/vbd36512,charleroi,VBD36512,89000,0,Normal,0,Immediately,,46,0,1,1,1,5,2,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,,,223,20160420001868,20/04/2026,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd16859,charleroi,VBD16859,79000,0,,0,,1,65,,1,,,0,2,,,,,,,,,,,,,,1,,363,20210820016001,,,,Not specified,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd39384,charleroi,VBD39384,155000,0,Normal,0,,3,106,0,1,2,0,4,,,,,2,,,,,,,,,1065,1,,179,20230904003188,04/09/2033,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd42125,charleroi,VBD42125,87000,0,To renovate,,On contract,2,58,,1,1,1,,,,,,,,,1,,,,no flooding area,,,,,469,,08/10/2035,,1970,,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/6061/montignies-sur-sambre/vbd41649,montignies-sur-sambre,VBD41649,109000,0,Normal,0,,1,60,0,1,1,0,3,,,,,,,,,"No, certificate does not comply",,,,,860,,,148,20210112024687,12/01/2031,,,Fuel oil,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd42151,charleroi,VBD42151,115000,0,To be renovated,0,,4,120,0,2,2,0,6,,,,,,,,,"No, certificate does not comply",,,,,1000,1,,165,20250328018391,28/03/2035,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd38491,charleroi,VBD38491,109000,0,,0,,2,100,0,1,,0,7,,,,,,,,,,,,,,1326,,,274,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6061/montignies-sur-sambre/vbd39668,montignies-sur-sambre,VBD39668,279000,0,,0,,2,83,0,1,2,0,,2,13 m,,,,,1,1,,,,no flooding area,,,1,,252,20250613027873,13/06/2035,,,Not specified,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbd43199,marcinelle,VBD43199,89000,0,To be renovated,0,On contract,2,86,0,1,1,1,11,2,,,,,,,1,"yes, certificate in accordance",0,,,,872,1,,262,,03/10/2030,,,Fuel oil,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd42822,charleroi,VBD42822,220000,0,Normal,,Immediately,3,166,,2,2,1,2,2,,,,,,,1,,,,no flooding area,,,1,South-west,282,,,,1963,Electricity,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6041/gosselies/vbd42861,gosselies,VBD42861,259999,,New,,Immediately,2,115,0,1,1,0,,2,9 m,,,34,,1,1,"yes, certificate in accordance",,,no flooding area,,1000,,,83,,16/10/2035,,2025,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/6020/dampremy/vbd26934,dampremy,VBD26934,135000,0,,0,,2,93,0,1,1,0,,,7 m,,,,,,,,,,,,,,,169,,05/08/2035,,,Not specified,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6041/gosselies/vbd42862,gosselies,VBD42862,329999,,New,,Immediately,3,148,0,1,1,0,,2,9 m,,,49,,1,1,"yes, certificate in accordance",,,no flooding area,,1000,,,78,,16/10/2025,,2025,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/6044/roux/vbd43290,roux,VBD43290,190000,0,Excellent,,On contract,2,92,,1,1,1,,4,,,,79,,1,1,"yes, certificate in accordance",,,no flooding area,,,,South,133,,,,2014,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbd44062,marcinelle,VBD44062,69000,0,Normal,,,1,42,,1,1,1,,,,,,,,,,"No, certificate does not comply",,,no flooding area,,,,,506,,,,,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/6061/montignies-sur-sambre/rbu57046,montignies-sur-sambre,RBU57046,159000,0,Normal,0,Immediately,1,65,,1,1,,,2,,,,20,,,1,,0,,,,,,,216,20251022012482,,0,,Gas,Double glass,0,0,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbc93708,charleroi,VBC93708,95000,0,Normal,,On contract,2,65,0,1,1,1,4,2,8 m,,,2,,1,1,,0,,no flooding area,,840,,South-east,592,,09/01/2033,,1972,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vwd13706,charleroi,VWD13706,90000,0,Fully renovated,0,On contract,1,49,,1,,1,1,2,,,,2,,1,1,"yes, certificate in accordance",0,,no flooding area,,803,,South,310,20160218005952,18/02/2026,0,1963,Fuel oil,Double glass,0,0,1,,0
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbc94814,charleroi,VBC94814,75000,0,Normal,,,2,,,1,,,,2,,,,,,,,,,,,,,,,632,,25/06/2035,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6040/jumet/vbd03709,jumet,VBD03709,199000,0,Excellent,,,2,,,1,,,,2,,,,,,,,,,,,,,,,146,,07/07/2035,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6043/ransart/vbc76459,ransart,VBC76459,215000,0,Excellent,1,,3,110,0,1,1,1,2,3,,,,7,,,1,"yes, certificate in accordance",,,,,,1,,255,,,,2010,,Double glass,,,1,,
https://immovlan.be/en/detail/penthouse/for-sale/6032/mont-sur-marchienne/vbd12066,mont-sur-marchienne,VBD12066,219000,0,Normal,,On contract,2,124,,1,1,1,6,,,,,28,,,,"No, certificate does not comply",,,,,1202,,,434,,,,1959,Fuel oil,Double glass,1,,,,
https://immovlan.be/en/detail/apartment/for-sale/6060/gilly/vbd12568,gilly,VBD12568,89000,0,Normal,,,1,75,0,1,1,0,,2,,,,,,,,"yes, certificate in accordance",,,no flooding area,,297,,South-west,256,,22/09/2033,,,,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbd16681,marcinelle,VBD16681,197000,0,Normal,,,2,111,,1,1,1,3,3,,,,13,,,1,"yes, certificate in accordance",,,no flooding area,,,,,239,,,,2008,,Double glass,1,,1,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd23673,charleroi,VBD23673,148500,0,To be renovated,0,,3,96,0,,1,1,2,2,,,,,,,,"yes, certificate in accordance",,,,,991,,,176,2023071802120,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbc59623,charleroi,VBC59623,175000,0,,0,,3,110,,,1,1,,4,,,,,,,,,,,,,,1,,364,20211014018574,14/10/2031,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6032/mont-sur-marchienne/vbc69727,mont-sur-marchienne,VBC69727,475000,0,Excellent,,On contract,4,247,1,2,4,,,2,,,,,,,,,,,,,2803,1,,224,,29/01/2034,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd30198,charleroi,VBD30198,140000,0,Normal,0,On contract,3,115,0,1,2,1,6,,,,,,,,1,"No, certificate does not comply",0,,no flooding area,,,1,,288,,29/08/2035,,,,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd31801,charleroi,VBD31801,105000,0,Normal,,On contract,2,71,,1,1,1,1,,,,,,,1,1,,,,,,979,,,283,,24/09/2035,,,Fuel oil,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6032/mont-sur-marchienne/vbd32197,mont-sur-marchienne,VBD32197,135000,0,Normal,,,2,82,,1,1,0,2,2,,,,,,,1,,,,,,808,,South,148,,19/01/2026,,,Fuel oil,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6060/gilly/vbd32202,gilly,VBD32202,169000,0,Fully renovated,,,3,,,1,,,,2,,,,,,,,,,,,,,1,,169,,23/09/2032,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6040/jumet/vbd33049,jumet,VBD33049,150000,0,To be renovated,0,Immediately,1,75,0,1,1,0,,,,,,,,,,,,,no flooding area,,,1,,811,,27/09/2035,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd33633,charleroi,VBD33633,149000,0,Normal,0,,4,167,1,2,1,0,4,,,,,,,,,,,,,,1680,,,587,20241231002838,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6061/montignies-sur-sambre/vbd34513,montignies-sur-sambre,VBD34513,185000,0,Excellent,1,,1,70,0,1,1,1,1,4,,,,,,1,1,"yes, certificate in accordance",,,,,769,,,97,,04/05/2032,,,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd34802,charleroi,VBD34802,106000,0,Normal,0,,1,76,0,,1,1,6,,,,,1,,,,,,,,,941,,,166,20250930005712,,,,Fuel oil,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbd41458,marcinelle,VBD41458,120000,0,To be renovated,0,On contract,2,91,0,,1,0,1,2,,,,21,,1,1,"yes, certificate in accordance",,,,,981,,South-west,187,20250411010073,11/04/2035,,1980,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6061/montignies-sur-sambre/vbd36697,montignies-sur-sambre,VBD36697,95000,0,,0,,1,70,,1,,1,2,,,,,,,,1,"yes, certificate in accordance",,,,,1130,,,246,,,,1973,,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd42686,charleroi,VBD42686,179000,0,,0,,3,100,0,2,2,0,8,,,,,,,,,,,,,,1152,,,293,20251021000479,21/10/2035,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd44913,charleroi,VBD44913,179000,0,Normal,0,On contract,2,93,0,,1,1,7,,,,,,,1,1,,,,,,1234,,,207,20250910000736,10/09/2035,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbd45329,marcinelle,VBD45329,275000,,,0,,2,97,,1,,,,4,,,,30,,,,,,,,,,1,,,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbd45336,marcinelle,VBD45336,265000,0,,0,,2,98,,1,,,,4,,,,27,,,,,,,,,,1,,,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd45711,charleroi,VBD45711,89000,0,,0,On contract,1,67,0,,1,1,3,3,,,,,,,,,,,,,,1,,324,20190125001312,25/01/2029,,1960,Fuel oil,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd45712,charleroi,VBD45712,89000,0,,0,On contract,1,67,0,,1,1,2,3,,,,,,,,,,,,,,1,,454,20190125001130,25/01/2029,,1960,Fuel oil,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbd45330,marcinelle,VBD45330,275000,,,0,,2,98,,1,,,,4,,,,39,,,,,,,,,,1,,,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbd45345,marcinelle,VBD45345,265000,,,0,,2,97,,1,,,,4,,,,21,,,,,,,,,,1,,,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd45713,charleroi,VBD45713,105000,0,Normal,0,On contract,2,85,0,,,1,,4,,,,,,,,"No, certificate does not comply",,,,,,1,,354,20190125000905,25/01/2029,,1960,Not specified,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd45543,charleroi,VBD45543,179000,0,Normal,,On contract,3,127,,1,2,1,,,,,,,,,1,,,,no flooding area,,,,South-east,189,,,,1970,,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd45715,charleroi,VBD45715,105000,0,,0,On contract,2,68,0,,1,1,5,3,,,,,,,,,,,,,,1,,537,20190125001623,25/01/2029,,1960,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd45717,charleroi,VBD45717,105000,0,,0,On contract,2,85,0,1,1,1,3,3,,,,,,,,,,,,,,1,,354,20190125001274,25/01/2029,,1960,Fuel oil,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6041/gosselies/vbd47037,gosselies,VBD47037,79000,0,Normal,1,,1,48,0,1,1,0,,2,,,,,,,1,,,,no flooding area,,,,East,171,,,,1960,,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/6040/jumet/vbd46981,jumet,VBD46981,279000,0,Normal,0,,3,210,0,1,2,0,,,,,,,,,,"yes, certificate in accordance",,,,,1435,1,,205,20250529015329,29/05/2035,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd45716,charleroi,VBD45716,89000,0,Normal,0,On contract,1,67,0,,,1,1,3,,,,,,,,"yes, certificate in accordance",,,,,,1,,454,20190125000877,25/01/2029,,1960,Fuel oil,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbd46647,marcinelle,VBD46647,99000,0,To be renovated,0,,2,86,0,1,1,0,5,,,,,,,,,,,,,,1105,,,265,20250416027784,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6032/mont-sur-marchienne/vbd47652,mont-sur-marchienne,VBD47652,195000,0,Excellent,0,On contract,2,74,,,,,,,,,,,,,,,,,,,743,,,231,20250701030106,,,,Gas,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6032/mont-sur-marchienne/vbd48323,mont-sur-marchienne,VBD48323,137000,0,Excellent,,On contract,2,83,0,1,1,1,3,,,,,7,,,,"yes, certificate in accordance",,,no flooding area,,1046,,,194,,,,1960,Fuel oil,Double glass,,,0,,
https://immovlan.be/en/detail/penthouse/for-sale/6032/mont-sur-marchienne/vbd48768,mont-sur-marchienne,VBD48768,189900,0,Normal,1,,2,100,0,1,,1,6,,,,,21,,,1,,,,,,1172,1,,295,,16/09/2035,,1959,,Double glass,,,,,
https://immovlan.be/en/detail/duplex/for-sale/6060/gilly/vbd48800,gilly,VBD48800,169000,0,,0,,2,91,,1,,,,2,,,,,,,,,,,,,,,,129,20220114017090,,,,Not specified,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/6060/gilly/vbd48798,gilly,VBD48798,178000,0,,0,,2,91,,1,,,,3,,,,,,,,,,,,,,,,140,20220114017551,,,,Not specified,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/6060/gilly/vbd48799,gilly,VBD48799,169000,0,,0,,2,91,,1,,,,2,,,,,,,,,,,,,,,,132,20220114017157,,,,Not specified,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/6060/gilly/vbd48801,gilly,VBD48801,165000,0,,0,,2,89,,1,,,,2,,,,,,,,,,,,,,,,114,20220114017287,,,,Not specified,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/6060/gilly/vbd48803,gilly,VBD48803,165000,0,,0,,2,89,,1,,,,2,,,,,,,,,,,,,,,,114,20220114017418,,,,Not specified,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/6060/gilly/vbd48802,gilly,VBD48802,165000,0,,0,,2,89,,1,,,,2,,,,,,,,,,,,,,,,114,20220114016930,,,,Not specified,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/6060/gilly/vbd48804,gilly,VBD48804,165000,0,,0,,2,89,,1,,,,2,,,,,,,,,,,,,,1,,114,20220114016822,,,,Not specified,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd48936,charleroi,VBD48936,165000,0,,0,On contract,3,120,0,2,2,1,,,,,,3,,,,,,,,,1600,,,139,20180411010987,11/04/2028,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6060/gilly/vbd48821,gilly,VBD48821,105000,0,,0,On contract,2,65,0,1,1,1,3,,,,,,,,,"yes, certificate in accordance",,,,,921,1,,213,20161105005386,,,1969,Fuel oil,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6060/gilly/vbd49213,gilly,VBD49213,99000,0,To renovate,,,2,71,,1,,,,,,,,,,,,,,,,,,,,334,,,,,,,,,,,
https://immovlan.be/en/detail/studio/for-sale/6000/charleroi/vbd44518,charleroi,VBD44518,49000,0,Normal,0,On contract,1,35,0,1,1,1,6,2,,,,,,,,"yes, certificate in accordance",,,,,518,,East,726,,,,1950,Fuel oil,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbd49229,marcinelle,VBD49229,195000,0,Excellent,1,,2,102,,1,1,1,2,2,,,,8,,1,1,,,,no flooding area,,1658,1,West,111,,23/10/2031,,2003,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd45718,charleroi,VBD45718,105000,0,,0,On contract,2,85,0,,1,1,4,3,,,,,,,,,,,,,,1,,354,20190125001468,25/01/2029,,1960,Fuel oil,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd45770,charleroi,VBD45770,190000,0,Normal,,On contract,2,150,,1,2,1,4,2,,,,,,,1,,,,,,1670,1,South,338,,14/05/2035,,,,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd45714,charleroi,VBD45714,105000,0,,0,On contract,2,85,0,1,1,1,1,4,,,,,,,,"yes, certificate in accordance",,,,,,1,,509,20190125000764,25/01/2025,,1960,Fuel oil,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd49275,brussels,VBD49275,499000,,New,0,On contract,4,161,0,3,3,1,4,2,45 m,,,,,1,1,"yes, certificate in accordance",0,,no flooding area,,,,North-east,170,,,,2022,Gas,Double glass,,1,1,,
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd49274,brussels,VBD49274,399000,,New,0,On contract,3,125,0,2,2,1,4,2,45 m,,,,,1,1,"yes, certificate in accordance",0,,no flooding area,,,,North-east,171,,,,2022,Gas,Double glass,,1,1,,
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd48605,brussels,VBD48605,270000,0,Normal,0,On contract,1,71,,1,1,,4,,,,,,,,,"No, certificate does not comply",,,,,994,,,123,20250825-0000725128-01-6,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd45435,brussels,VBD45435,515000,0,Normal,1,Immediately,2,100,0,1,1,1,3,2,,,,3,,1,1,"yes, certificate in accordance",,,no flooding area,,,1,,112,,16/05/2035,,1970,Fuel oil,Double glass,,,1,,
https://immovlan.be/en/detail/duplex/for-sale/1000/brussels/vbd36022,brussels,VBD36022,265000,0,Excellent,,On contract,1,55,0,1,1,1,3,2,,,,,,1,1,"yes, certificate in accordance",,,no flooding area,,,,South-east,119,,18/08/2029,,2017,Gas,Double glass,,,0,,
