url,municipality_url,property_id,price,cadastral_income,vat,state_of_the_property,currently_leased,availability,number_of_bedrooms,livable_surface,furnished,surface_of_living_room,number_of_bathrooms,number_of_toilets,type_of_heating,elevator,orientation_of_the_front_facade,garden,surface_garden,terrace,total_land_surface,buildable_surface,ground_depth,specific_primary_energy_consumption,epc_peb_reference,certification_electrical_installation,preemption_right,urbanism_affectation,flooding_area_type,demarcated_flooding_area,609af22983804603bea6649c89f568ac_pdf,property_type,build_year,total_surface,cellar,surface_of_the_cellar_s_,attic,wash_room,garage,number_of_parking_spaces_indoor_,kitchen_equipment,kitchen_type,surface_kitchen,type_of_glazing,alarm,fireplace,adaptations_for_elderlies,access_for_disabled,number_of_facades,number_of_parking_places_outdoor_,garden_orientation,sewer_connection,running_water,rain_water_tank,yearly_total_primary_energy_consumption,certification_gasoil_tank,building_permission_granted,g_score,p_score,water_sensitive_open_space_areas,the_property_and_or_its_surroundings_are_protected_,frontage_width,327d87d3989f41d8aa4d1a93f8e28b96_pdf,bf93099045124c7aac67041293f89dd4_pdf,b9ccbcc6a522446085f7b2eb40d1acbe_pdf,55900e2f20d8400d84006a1e784eb1ea_png,surface_bedroom_1,surface_bedroom_2,surface_bedroom_3,surface_bedroom_4,number_of_floors,terrain_width_at_the_roadside,gas,swimming_pool,certification_electrical_installation_validity,planning_permission_granted,aba_44025b030100m000_20250510243_pdf,vgi_uittreksel_2025_06_10_10_35_07z_pdf,vip_00529271_pdf,sbestattest_oude_heirbaan_125_9800_deinze_pdf,certificaat_20201112_0002338682_res_1_pdf,postal_code,municipality,number_of_garages,floor_of_appartment,surface_terrace,validity_date_epc_peb,certification_as_build_,air_conditioning,balcony,entry_phone,vat_applied_,solar_panels,floor_heating,level_e,level_k,number_of_showers,co2_emission
https://immovlan.be/en/detail/villa/for-sale/7540/rumillies/vbd35183,rumillies,VBD35183,360000.0,929.0,0.0,Normal,0.0,,3.0,168.0,0.0,,1.0,1.0,Gas,0.0,,,,,750.0,,,350.0,20250925030150,,,,,,,house,,,,,,,1.0,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd11402,tournai,VBD11402,275000.0,718.0,0.0,Normal,0.0,,5.0,214.0,0.0,,2.0,2.0,Gas,0.0,,,,,250.0,,,229.0,20240823005544,"yes, certificate in accordance",,,,,,house,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbd35362,tournai,VBD35362,259000.0,2192.0,0.0,Normal,,,4.0,215.0,,,2.0,3.0,Gas,,,,,,,,,234.0,,,,,,,,house,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd29607,tournai,VBD29607,360000.0,,0.0,,0.0,,4.0,260.0,0.0,,1.0,,Fuel oil,0.0,,,,,284.0,,,271.0,20250623036460,,,,,,,house,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/master-house/for-sale/7500/tournai/vwd13581,tournai,VWD13581,545000.0,1400.0,0.0,Normal,0.0,,6.0,371.0,,40.0,2.0,,Fuel oil,0.0,,,,,655.0,,,404.0,20240327015594,"No, certificate does not comply",,,,,,house,,,,,1.0,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/cottage/for-sale/7543/mourcourt/vbd36032,mourcourt,VBD36032,530000.0,540.0,0.0,Excellent,0.0,,6.0,292.0,0.0,,1.0,2.0,Fuel oil,0.0,,,,,1127.0,,,247.0,,,,,,,,house,,,,,1.0,,1.0,,,,,,,,,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc88165,tournai,VBC88165,130000.0,418.0,0.0,To be renovated,,,2.0,112.0,0.0,,1.0,1.0,Not specified,0.0,,,,,50.0,,,871.0,20230501010338,"No, certificate does not comply",,,,,,house,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7532/beclers/vbc92157,beclers,VBC92157,280000.0,,,New,,,3.0,140.0,,,1.0,,Gas,,,,,,429.0,,,113.0,,,,,,,,house,,,,,,,1.0,,,,,,,,,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/7521/chercq/vbc85550,chercq,VBC85550,560000.0,1398.0,0.0,Excellent,,,5.0,215.0,,17.0,2.0,2.0,,,,,,,1289.0,,,221.0,,,,,no flooding area,,,house,,,,,1.0,,1.0,,,,,,,,,,4.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc83932,tournai,VBC83932,279950.0,,,New,,,3.0,156.0,,38.0,1.0,2.0,Gas,,,,,,223.0,,,,,,,,,,,house,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc94085,tournai,VBC94085,299979.0,,,New,,,3.0,161.0,,38.0,1.0,2.0,,,,,,,1091.0,,,,,,,,no flooding area,,,house,,,,,,,1.0,,,,,,,,,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7530/gaurain-ramecroix/vbc81760,gaurain-ramecroix,VBC81760,395000.0,247.0,0.0,Normal,0.0,,4.0,259.0,0.0,17.0,1.0,1.0,Gas,0.0,,,,,1400.0,,,234.0,,,,,,,,house,,,,,,,1.0,,,,,,,,,,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc83933,tournai,VBC83933,307950.0,,,New,,,3.0,160.0,,38.0,1.0,2.0,Gas,,,,,,260.0,,,,,,,,,,,house,,,,,,,,,,,,,,,,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7504/froidmont/vbc95241,froidmont,VBC95241,270000.0,456.0,0.0,Excellent,,,3.0,,0.0,,2.0,2.0,Fuel oil,,,,,,,,,439.0,,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd34780,tournai,VBD34780,225000.0,718.0,0.0,To be renovated,0.0,,1.0,210.0,0.0,,,1.0,Not specified,0.0,,,,,,,,516.0,20211203006370,,,,,,,house,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/7530/gaurain-ramecroix/vbc30916,gaurain-ramecroix,VBC30916,400000.0,1814.0,0.0,To be renovated,0.0,,4.0,218.0,0.0,,1.0,2.0,Fuel oil,0.0,South,,,,1536.0,,54 m,594.0,20250129004070,,,,no flooding area,,,house,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,27 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc95971,tournai,VBC95971,565000.0,1487.0,0.0,Excellent,,,4.0,300.0,0.0,46.0,2.0,2.0,Gas,0.0,,,,,983.0,,,226.0,,,,,no flooding area,,,house,,,,,1.0,,1.0,,,,,,,,,,4.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/7540/kain/rbs87973,kain,RBS87973,255000.0,1040.0,0.0,To restore,,,2.0,212.0,,,,,,,,,,,440.0,,,493.0,,,,,,,,house,,,,,,,1.0,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7522/marquain/vbc73477,marquain,VBC73477,495000.0,643.0,0.0,Normal,0.0,,6.0,370.0,0.0,,1.0,2.0,Fuel oil,0.0,South,,,,1610.0,240.0,57 m,281.0,20250417013427,"No, certificate does not comply",,,no flooding area,,,house,,,,,1.0,,1.0,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7543/mourcourt/vbc95514,mourcourt,VBC95514,394361.0,,,New,,,3.0,158.0,,,1.0,2.0,,,,,,,1447.0,,,,,,,,,,,house,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,11 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7532/beclers/vbc96283,beclers,VBC96283,329000.0,,,Under construction,,,4.0,170.0,0.0,47.0,2.0,2.0,Not specified,0.0,,,,,,,,,,,,,no flooding area,,,house,,,,,1.0,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7520/templeuve/vbc25689,templeuve,VBC25689,275000.0,,0.0,,0.0,,3.0,159.0,0.0,,1.0,,,0.0,,,,,,,,418.0,20241021028745,,,,,,,house,,,,,0.0,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd00680,tournai,VBD00680,155000.0,557.0,0.0,To be renovated,0.0,,2.0,112.0,0.0,,2.0,3.0,Not specified,0.0,,,,,51.0,,,487.0,20250216007617,,,,,,,house,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/rbt02809,tournai,RBT02809,600000.0,2347.0,0.0,Normal,,,4.0,250.0,,,4.0,,Gas,0.0,,,,,233.0,,,148.0,,,,,,,,house,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7543/mourcourt/rbt90896,mourcourt,RBT90896,310000.0,,,New,0.0,,3.0,148.0,,,,,,,,,,,601.0,,,,,"yes, certificate in accordance",,,,,,house,,,,,,,1.0,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/cottage/for-sale/7543/mourcourt/rbt03087,mourcourt,RBT03087,649000.0,,0.0,To be renovated,,,4.0,235.0,0.0,,1.0,,,0.0,,,,,8064.0,,,1526.0,,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7543/mourcourt/rbt90895,mourcourt,RBT90895,320000.0,,,New,0.0,,3.0,148.0,,,,,,,,,,,1720.0,,,,,"yes, certificate in accordance",,,,,,house,,,,,,,1.0,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc60714,tournai,VBC60714,129000.0,,0.0,To be renovated,,,3.0,146.0,0.0,,3.0,,,0.0,,,,,,,,502.0,,,,,,,,house,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/cottage/for-sale/7542/mont-saint-aubert/vbc61470,mont-saint-aubert,VBC61470,375000.0,,0.0,To demolish,,,3.0,,0.0,,1.0,,,0.0,,,,,2533.0,,,,,,,,,,,house,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7522/blandain/vbc62599,blandain,VBC62599,365000.0,575.0,0.0,,0.0,,5.0,302.0,0.0,,1.0,,Fuel oil,0.0,,,,,1360.0,,,290.0,20241028013952,,,,,,,house,,,,,,,1.0,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7522/blandain/vbc65233,blandain,VBC65233,519234.0,,,New,,,4.0,220.0,,,2.0,2.0,,,,,,,1200.0,,,,,,,,,,,house,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,13 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7530/gaurain-ramecroix/vbc65299,gaurain-ramecroix,VBC65299,372301.0,,,New,,,3.0,187.0,,,2.0,2.0,,,,,,,700.0,,,,,,,,,,,house,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,8 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7504/froidmont/vbc66742,froidmont,VBC66742,420561.0,,,New,,,3.0,189.0,,,1.0,2.0,,,,,,,1100.0,,,,,,,,,,,house,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,12 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7504/froidmont/vbc66788,froidmont,VBC66788,359568.0,,,New,,,3.0,128.0,,,1.0,2.0,,,,,,,950.0,,,,,,,,,,,house,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,9 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7504/froidmont/vbc66743,froidmont,VBC66743,395062.0,,,New,,,3.0,158.0,,,1.0,2.0,,,,,,,1150.0,,,,,,,,,,,house,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,11 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7504/froidmont/vbc66789,froidmont,VBC66789,368800.0,,,New,,,3.0,132.0,,,1.0,2.0,,,,,,,950.0,,,,,,,,,,,house,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,7 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7522/blandain/vbc66791,blandain,VBC66791,351061.0,,,New,,,3.0,158.0,,,1.0,2.0,,,,,,,900.0,,,,,,,,,,,house,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,11 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbc73489,tournai,VBC73489,320000.0,1006.0,0.0,Normal,,,2.0,,0.0,,1.0,,Gas,1.0,South,,,,46.0,,,169.0,20230715006280,,,,,,,house,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7540/kain/vbc67608,kain,VBC67608,310000.0,575.0,0.0,To be renovated,0.0,,4.0,,0.0,,1.0,2.0,Fuel oil,0.0,,,,,2155.0,,,561.0,20240905024011,,,,,,,house,,,,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc77602,tournai,VBC77602,219000.0,1089.0,0.0,Normal,,,3.0,170.0,0.0,32.0,2.0,2.0,Gas,0.0,,,,,330.0,,,276.0,,,,,,,,house,,,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7530/gaurain-ramecroix/vbc79585,gaurain-ramecroix,VBC79585,149000.0,489.0,0.0,To renovate,,,3.0,215.0,0.0,33.0,1.0,1.0,Fuel oil,0.0,,,,,1338.0,,,277.0,,,,,,,,house,,,,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/7538/vezon/rbt35072,vezon,RBT35072,665000.0,,0.0,Excellent,,,4.0,300.0,,,3.0,3.0,Fuel oil,0.0,,,,,865.0,,,141.0,,,,,,,,house,,,,,,,1.0,,,,,,,,,,3.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7531/havinnes/vbc70717,havinnes,VBC70717,378561.0,,,New,,,3.0,158.0,,,1.0,2.0,,,,,,,1117.0,,,,,,,,,,,house,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,11 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7542/mont-saint-aubert/vbd14657,mont-saint-aubert,VBD14657,3000000.0,1262.0,0.0,Excellent,0.0,,4.0,700.0,0.0,,4.0,4.0,,0.0,,,,,9590.0,,,161.0,,,,,,,,house,,,,,1.0,,1.0,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/7521/chercq/vbd14660,chercq,VBD14660,560000.0,1398.0,0.0,Excellent,,,5.0,259.0,0.0,25.0,2.0,2.0,Hot air,0.0,,,,,1289.0,,,221.0,,"yes, certificate in accordance",,,,,,house,,,,,,,1.0,,,,,,,,,,4.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/7522/lamain/vbd14661,lamain,VBD14661,699000.0,1243.0,0.0,Excellent,,,3.0,270.0,0.0,,2.0,2.0,Hot air,0.0,,,,,4000.0,,,173.0,,"yes, certificate in accordance",,,,,,house,,,,,,,1.0,,,,,,,,,,4.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd14662,tournai,VBD14662,475000.0,3021.0,0.0,To be renovated,,,10.0,557.0,0.0,,2.0,2.0,Gas,0.0,,,,,949.0,,,359.0,,,,,,,,house,,,,,1.0,,1.0,,,,,,,,,,4.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/cottage/for-sale/7542/mont-saint-aubert/vbd14663,mont-saint-aubert,VBD14663,475000.0,,0.0,To demolish,,,3.0,,0.0,,1.0,,,0.0,,,,,12533.0,,,,,,,,,,,house,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc79995,tournai,VBC79995,465000.0,853.0,0.0,Normal,0.0,,3.0,282.0,0.0,,3.0,4.0,Gas,0.0,South-east,,,,198.0,,,222.0,20230207019117,"yes, certificate in accordance",,,no flooding area,,,house,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/mansion/for-sale/7540/kain/vbd14664,kain,VBD14664,1350000.0,3192.0,0.0,Normal,,,30.0,3000.0,0.0,,4.0,4.0,,0.0,,,,,14229.0,,,346.0,,,,,,,,house,,,,,1.0,,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7522/blandain/vbd14665,blandain,VBD14665,1100000.0,2022.0,0.0,Excellent,,,5.0,494.0,0.0,,4.0,3.0,Fuel oil,0.0,,,,,2063.0,,,167.0,,"yes, certificate in accordance",,,,,,house,,,,,1.0,,1.0,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7530/gaurain-ramecroix/vbd16053,gaurain-ramecroix,VBD16053,192500.0,495.0,0.0,,0.0,,3.0,,,,,,,,,,,,,,,261.0,20250312030992,,,,,,,house,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd16159,tournai,VBD16159,495000.0,1455.0,0.0,Excellent,,,6.0,287.0,0.0,,4.0,2.0,Gas,0.0,,,,,657.0,,,218.0,,"No, certificate does not comply",,,,,,house,,,,,1.0,,1.0,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd16357,tournai,VBD16357,525000.0,,0.0,,0.0,,1.0,,0.0,,,,Not specified,0.0,,,,,,,,,,,,,,,,house,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd16581,tournai,VBD16581,205000.0,508.0,0.0,To be renovated,0.0,,5.0,147.0,0.0,,1.0,1.0,Gas,0.0,,,,,178.0,,,379.0,20250719006842,,,,,,,house,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/cottage/for-sale/7543/mourcourt/rbu15627,mourcourt,RBU15627,599000.0,567.0,0.0,,0.0,,4.0,1000.0,,,1.0,,Not specified,0.0,,,,,8064.0,,,1526.0,,,,,,,,house,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbd18184,tournai,VBD18184,420000.0,2424.0,0.0,Normal,0.0,,4.0,262.0,0.0,19.0,1.0,2.0,Gas,0.0,,,,,173.0,,,220.0,,"No, certificate does not comply",,,,,,house,,,,,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,7 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd17160,tournai,VBD17160,215000.0,760.0,0.0,,0.0,,3.0,,,,,,,,,,,,,,,224.0,20210719015941,,,,,,,house,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/7540/kain/vbd17814,kain,VBD17814,375000.0,870.0,0.0,Excellent,0.0,,2.0,171.0,0.0,55.0,1.0,2.0,Gas,0.0,,,,,813.0,,,263.0,,"yes, certificate in accordance",,,,,,house,,,,,,,1.0,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc69113,tournai,VBC69113,275000.0,934.0,0.0,Excellent,,,3.0,165.0,,,2.0,2.0,Gas,,,,,,96.0,,,238.0,,"yes, certificate in accordance",,,,,,house,,,,,,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbd20130,tournai,VBD20130,199000.0,,0.0,Normal,,,,260.0,0.0,,1.0,2.0,,0.0,,,,,325.0,,,,,,,,,,,house,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7503/froyennes/vbd19577,froyennes,VBD19577,695000.0,1561.0,0.0,Excellent,0.0,,3.0,237.0,0.0,50.0,1.0,2.0,Fuel oil,0.0,,,,,6005.0,,,240.0,,"yes, certificate in accordance",,,,,,house,,,,,,,1.0,,,,,,,,,,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd03720,tournai,VBD03720,165000.0,141.0,0.0,Normal,,,1.0,95.0,0.0,23.0,1.0,1.0,,0.0,,,,,130.0,,,409.0,,"yes, certificate in accordance",,,,,,house,,,,,,,,,,,,,,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd03722,tournai,VBD03722,1290000.0,,0.0,Excellent,,,7.0,515.0,0.0,60.0,5.0,5.0,Hot air,0.0,,,,,978.0,,,102.0,,,,,,,,house,,,,,,,1.0,,,,,,,,,,4.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vwd14291,tournai,VWD14291,169000.0,361.0,0.0,Normal,0.0,,2.0,94.0,,25.0,1.0,,Gas,0.0,,,,,165.0,,,475.0,20250710016279,,,,,,,house,,,,,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vwd14287,tournai,VWD14287,229000.0,500.0,0.0,Excellent,0.0,,3.0,124.0,,16.0,1.0,,Gas,0.0,,,,,90.0,,,289.0,20250704012378,"yes, certificate in accordance",,,,,,house,,,,,0.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/7538/vezon/rbt96816,vezon,RBT96816,665000.0,,0.0,Excellent,,,4.0,300.0,,,3.0,3.0,Fuel oil,0.0,,,,,865.0,,,141.0,,,,,no flooding area,,,house,,,,,,,1.0,,,,,,,,,,3.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
