url,municipality_url,property_id,price,vat,state_of_the_property,build_year,availability,number_of_bedrooms,surface_bedroom_1,surface_bedroom_2,surface_bedroom_3,surface_bedroom_4,livable_surface,furnished,surface_of_living_room,attic,kitchen_equipment,kitchen_type,surface_kitchen,number_of_bathrooms,number_of_toilets,type_of_heating,type_of_glazing,elevator,orientation_of_the_front_facade,number_of_facades,frontage_width,number_of_floors,number_of_parking_places_outdoor_,garden,terrace,total_land_surface,terrain_width_at_the_roadside,sewer_connection,gas,running_water,swimming_pool,specific_primary_energy_consumption,certification_electrical_installation,certification_electrical_installation_validity,building_permission_granted,planning_permission_granted,preemption_right,g_score,p_score,flooding_area_type,demarcated_flooding_area,water_sensitive_open_space_areas,aba_44025b030100m000_20250510243_pdf,vgi_uittreksel_2025_06_10_10_35_07z_pdf,vip_00529271_pdf,sbestattest_oude_heirbaan_125_9800_deinze_pdf,certificaat_20201112_0002338682_res_1_pdf
https://immovlan.be/en/detail/residence/for-sale/7711/dottignies/vbb73678,dottignies,VBB73678,599000,0,New,None,None,5,None,None,None,None,204,0,None,1,None,None,None,3,None,Gas,None,0,None,None,None,1,None,None,None,662,None,None,None,None,None,108,"yes, certificate in accordance",None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7700/mouscron/vbb92799,mouscron,VBB92799,979000,0,Normal,None,None,4,None,None,None,None,330,0,None,1,None,None,None,2,None,Not specified,None,0,None,None,None,1,None,None,None,2737,None,None,None,None,1,167,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7712/herseaux/vbc59419,herseaux,VBC59419,225000,0,To be renovated,None,None,5,None,None,None,None,255,0,None,None,Partially equipped,None,None,2,None,Fuel oil,None,0,None,None,None,None,1,None,None,491,None,None,1,1,None,401,"No, certificate does not comply",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/master-house/for-sale/7711/dottignies/vbb88736,dottignies,VBB88736,399000,0,None,None,None,4,None,None,None,None,320,0,None,None,None,None,None,1,None,Not specified,None,0,None,None,None,2,None,None,None,665,None,None,None,None,None,332,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7711/dottignies/vbc02988,dottignies,VBC02988,555000,0,Normal,2006,None,4,None,None,None,None,291,0,None,None,Super equipped,None,None,2,2,Gas,None,0,None,4,None,1,2,None,None,3296,None,None,None,None,None,184,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7711/dottignies/vbd34585,dottignies,VBD34585,765000,0,None,None,None,4,None,None,None,None,277,0,None,None,None,None,None,2,None,Gas,None,0,None,4,None,None,2,None,None,1950,None,None,None,None,None,162,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7711/dottignies/vbd08735,dottignies,VBD08735,289000,0,None,None,None,5,None,None,None,None,237,0,None,None,None,None,None,2,2,Gas,None,0,None,None,None,None,None,None,None,563,None,None,None,None,None,221,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbc83745,mouscron,VBC83745,99000,0,To be renovated,None,None,2,None,None,None,None,103,0,28,1,None,None,None,1,1,None,None,0,None,2,None,2,None,None,None,122,None,None,1,1,None,423,"No, certificate does not comply",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7712/herseaux/vaw35962,herseaux,VAW35962,None,0,Normal,1990,On contract,8,18,14,25,23,430,0,71,1,Super equipped,None,15,4,None,None,Double glass,0,North-east,4,None,None,None,None,None,4275,None,1,1,1,None,359,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/luingne/vbd08909,luingne,VBD08909,199000,0,Normal,None,None,3,None,None,None,None,111,0,34,1,None,None,None,1,1,Gas,None,0,South,2,4 m,None,None,None,None,192,None,None,1,1,None,244,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/luingne/vaz79694,luingne,VAZ79694,660000,0,None,None,None,2,None,None,None,None,113,0,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,1478,None,None,None,None,None,414,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7712/herseaux/vba64722,herseaux,VBA64722,185000,0,None,None,On contract,3,None,None,None,None,134,0,None,None,None,None,None,1,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,336,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vaz00844,mouscron,VAZ00844,399000,0,To be renovated,None,None,4,None,None,None,None,230,0,None,1,None,None,None,None,2,None,None,0,None,None,None,None,None,None,None,478,None,None,None,None,None,494,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbb01838,mouscron,VBB01838,259000,0,None,None,On contract,4,None,None,None,None,289,None,None,None,None,None,None,1,3,Not specified,Double glass,0,North,2,8 m,2,None,None,None,216,8 m,None,None,None,None,248,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7700/luingne/vba97630,luingne,VBA97630,660000,0,None,None,None,2,None,None,None,None,113,0,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,1478,None,None,None,None,None,414,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbb27350,mouscron,VBB27350,220000,0,None,1948,None,4,None,None,None,None,198,0,None,None,None,None,None,1,2,Gas,None,0,None,2,None,None,None,None,None,130,None,None,None,None,None,277,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbb39527,mouscron,VBB39527,139000,0,To renovate,None,On contract,2,18,17,None,None,140,0,None,None,Fully equipped,Western kitchen,22,1,2,Gas,Double glass,0,None,2,None,None,None,None,None,115,None,None,None,None,0,399,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbb39535,mouscron,VBB39535,389000,0,Excellent,None,On contract,6,19,15,14,11,251,0,None,None,Super equipped,None,None,2,3,None,Double glass,0,None,2,None,None,None,None,None,638,None,None,None,None,0,169,None,None,0,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/master-house/for-sale/7711/dottignies/vbb76662,dottignies,VBB76662,795000,0,Normal,1900,None,6,None,None,None,None,452,0,None,1,None,None,None,2,None,Gas,None,0,None,4,None,2,6,None,None,2930,None,None,None,None,1,389,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7712/herseaux/vbb46330,herseaux,VBB46330,229000,0,Excellent,None,On contract,4,11,11,18,11,148,0,None,None,Partially equipped,Kitchenette,14,1,2,Gas,Double glass,0,None,3,None,None,3,None,None,335,None,None,None,None,0,158,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbb77540,mouscron,VBB77540,259000,0,None,None,None,4,None,None,None,None,289,0,None,None,None,None,None,1,3,Gas,None,0,None,2,8 m,None,30,None,None,216,None,None,None,None,None,248,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7712/herseaux/vbb79510,herseaux,VBB79510,189000,0,Normal,None,On contract,4,17,18,18,15,321,0,None,1,None,Independent,None,1,2,Gas,Double glass,0,None,2,None,None,None,None,None,350,None,None,None,None,0,202,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7712/herseaux/vbc08596,herseaux,VBC08596,395000,0,Normal,None,On contract,5,20,19,16,15,310,0,29,1,Fully equipped,Western kitchen,14,1,None,Gas,Double glass,0,None,3,None,None,None,None,None,465,None,1,1,1,0,210,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7712/herseaux/vbb84888,herseaux,VBB84888,215000,0,Normal,None,On contract,1,16,None,None,None,210,0,None,None,Partially equipped,Kitchenette,None,1,2,Gas,None,0,None,2,None,None,None,None,None,209,None,None,None,None,0,328,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbb61356,mouscron,VBB61356,210000,0,None,None,None,5,None,None,None,None,205,0,None,1,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,440,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7700/mouscron/vbc08787,mouscron,VBC08787,269000,0,Excellent,2004,On contract,2,16,15,None,None,None,0,41,None,Fully equipped,Western kitchen,12,1,None,Gas,Double glass,0,None,2,None,None,None,None,None,260,None,1,1,1,0,105,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbc08767,mouscron,VBC08767,135000,0,To renovate,None,On contract,2,None,None,None,None,159,0,None,1,Fully equipped,Western kitchen,None,1,None,Gas,Double glass,0,None,3,None,None,None,None,None,170,None,1,1,1,0,472,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7700/mouscron/vbc08758,mouscron,VBC08758,259000,0,Normal,None,On contract,4,18,17,11,11,289,0,36,None,Super equipped,None,8,1,None,Gas,Double glass,0,None,2,None,None,None,None,None,216,None,1,1,1,0,248,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbb15444,mouscron,VBB15444,695000,0,None,None,None,5,None,None,None,None,330,0,None,None,None,None,None,1,None,Gas,None,0,South,4,None,None,20,None,None,8803,None,None,None,None,None,496,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbc22321,mouscron,VBC22321,165000,0,None,None,None,None,None,None,None,None,94,None,None,None,None,None,None,None,None,None,Double glass,None,None,2,None,None,None,None,None,167,None,None,None,None,None,353,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbc17484,mouscron,VBC17484,139000,0,To renovate,None,None,3,24,17,10,None,115,0,24,1,Partially equipped,Kitchenette,13,1,None,Gas,Double glass,0,None,2,None,None,None,None,None,168,None,1,1,1,0,234,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbc20112,mouscron,VBC20112,150000,0,Normal,None,Negotiable,3,None,None,None,None,140,0,31,1,Partially equipped,None,None,1,2,Fuel oil,None,0,South-east,2,None,None,None,None,None,164,None,None,None,1,None,218,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbc25713,mouscron,VBC25713,279000,0,None,None,None,3,11,11,11,None,None,None,None,0,Fully equipped,None,12,1,None,None,Double glass,None,None,None,None,None,None,None,None,None,None,None,None,None,0,157,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7711/dottignies/vbb51781,dottignies,VBB51781,890000,0,None,2013,On contract,4,None,None,None,None,318,None,None,None,None,None,None,3,None,Not specified,None,0,North,4,10 m,1,4,None,None,940,23 m,None,None,None,1,159,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbc22372,mouscron,VBC22372,149000,0,Normal,1932,On contract,3,16,14,14,13,132,0,29,1,Fully equipped,Western kitchen,11,1,2,Gas,None,0,None,2,None,None,None,None,None,85,None,None,1,1,0,234,"No, certificate does not comply",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/luingne/vbc29377,luingne,VBC29377,129000,0,Normal,1936,On contract,3,None,None,None,None,140,0,None,1,Fully equipped,Western kitchen,None,1,1,Gas,Double glass,0,None,2,None,1,None,None,None,240,None,1,1,1,0,437,"No, certificate does not comply",None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbc33926,mouscron,VBC33926,219000,0,None,None,None,3,19,19,19,None,143,None,28,1,Fully equipped,None,20,1,None,None,Double glass,None,None,None,None,None,None,None,None,None,None,None,None,None,0,504,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7711/dottignies/vbc41064,dottignies,VBC41064,109000,0,To be renovated,None,None,2,15,10,None,None,140,None,None,1,Not equipped,None,19,None,1,Gas,None,0,None,None,None,None,None,None,None,368,None,None,None,None,None,409,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7711/dottignies/vbc47918,dottignies,VBC47918,169000,0,None,None,None,2,16,16,None,None,115,None,42,0,None,None,None,1,None,None,Double glass,None,None,None,None,None,None,None,None,None,None,None,None,None,0,242,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbc48425,mouscron,VBC48425,660000,0,Normal,None,None,3,None,None,None,None,335,0,45,None,Super equipped,None,None,1,2,Fuel oil,None,0,None,4,None,1,None,None,None,1478,None,None,1,1,None,414,"No, certificate does not comply",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbc55081,mouscron,VBC55081,106000,0,None,None,None,2,None,None,None,None,None,0,None,1,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,403,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/master-house/for-sale/7711/dottignies/vbc57027,dottignies,VBC57027,795000,0,Normal,1900,On contract,8,28,24,21,20,452,0,None,1,Fully equipped,Western kitchen,None,3,None,None,None,0,None,3,None,None,6,None,None,2930,None,None,None,None,1,389,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7711/dottignies/vbc61660,dottignies,VBC61660,890000,0,Normal,2013,None,4,None,None,None,None,318,0,60,None,None,None,None,1,None,None,None,0,North,4,None,1,5,None,None,940,None,None,1,1,1,159,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbc62042,mouscron,VBC62042,139000,0,Normal,None,None,3,9,9,9,None,105,None,None,1,Not equipped,None,None,1,1,Gas,None,0,None,None,None,2,None,None,None,122,None,None,None,None,None,188,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbc61183,mouscron,VBC61183,113000,0,To be renovated,None,None,3,None,None,None,None,115,0,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,659,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7711/dottignies/vbc63934,dottignies,VBC63934,239000,0,Normal,None,On contract,2,35,21,None,None,164,0,44,1,Fully equipped,Western kitchen,None,1,1,Gas,Double glass,0,None,2,None,None,None,None,None,150,None,1,1,1,0,209,"No, certificate does not comply",None,None,None,None,None,None,None,None,None,None,None,None,None,None
