url,postal_code,municipality,property_id,price,vat,currently_leased,availability,number_of_bedrooms,furnished,attic,garage,number_of_garages,number_of_bathrooms,number_of_toilets,type_of_heating,elevator,orientation_of_the_front_facade,number_of_facades,number_of_floors,garden,terrace,specific_primary_energy_consumption,certification_electrical_installation,urbanism_affectation,flooding_area_type,demarcated_flooding_area
https://immovlan.be/en/detail/residence/for-sale/4141/louveigne/vbd48477,4141,louveigne,VBD48477,530 000 €,No,,On contract,6,Yes,,,,3,,Fuel oil,,,3,,,Yes,384 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2530/boechout/vbd48442,2530,boechout,VBD48442,605 447 €,,,,3,,,,,1,2,,,,4,,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9041/oostakker/rbu64823,9041,oostakker,RBU64823,472 794 €,,No,,4,,,,,,,,,,2,,Yes,,,No certificate,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9041/oostakker/rbu64803,9041,oostakker,RBU64803,449 501 €,,No,,3,,,,,,,,,,3,,,,,No certificate,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/bungalow/for-sale/8400/oostende/rbu64777,8400,oostende,RBU64777,348 800 €,No,,On contract,3,No,,Yes,1,1,1,Electricity,No,,4,1,Yes,Yes,694 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7012/flenu/vbd48326,7012,flenu,VBD48326,130 000 €,No,,On contract,2,No,Yes,,,1,1,Gas,No,,2,,Yes,Yes,352 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu64446,8500,kortrijk,RBU64446,1 490 000 €,No,No,On contract,5,No,,Yes,2,3,3,Fuel oil,Yes,South-east,4,1,Yes,Yes,192 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/1460/ittre/vbd48285,1460,ittre,VBD48285,1 150 000 €,No,,,4,No,,Yes,3,1,2,,No,,4,3,Yes,Yes,236 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7640/antoing/vbd48257,7640,antoing,VBD48257,130 000 €,No,No,,4,No,Yes,,,1,,,No,,2,,Yes,No,408 kWh/m²/year,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7711/dottignies/vbd48258,7711,dottignies,VBD48258,359 000 €,No,No,,3,No,Yes,Yes,1,1,2,,No,,3,,Yes,Yes,116 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbd48259,6030,marchienne-au-pont,VBD48259,69 000 €,No,,On contract,1,No,,Yes,,1,1,Gas,,,2,,Yes,,1057 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/5570/honnay/vbd48261,5570,honnay,VBD48261,250 000 €,No,,On contract,5,No,Yes,Yes,1,1,2,Gas,No,,4,2,Yes,Yes,424 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/5530/yvoir/vbd48262,5530,yvoir,VBD48262,375 000 €,No,No,,5,No,Yes,Yes,1,2,2,,No,South-east,3,2,Yes,Yes,218 kWh/m²/year,"yes, certificate in accordance",,,a demarcated flooding area
https://immovlan.be/en/detail/residence/for-sale/7730/leers-nord/vbd48267,7730,leers-nord,VBD48267,115 000 €,No,No,On contract,3,No,Yes,Yes,1,1,1,Gas,No,,4,,Yes,Yes,603 kWh/m²/year,No certificate,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/5100/wepion/vbd48268,5100,wepion,VBD48268,450 000 €,No,No,,5,No,,Yes,2,3,,Fuel oil,No,East,4,,Yes,Yes,435 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbd48269,5500,dinant,VBD48269,345 000 €,No,No,,6,No,,,,3,3,Gas,No,,3,,Yes,Yes,503 kWh/m²/year,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/5100/wepion/vbd48271,5100,wepion,VBD48271,600 000 €,No,No,,5,No,,Yes,2,3,,Fuel oil,No,East,4,,Yes,Yes,435 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd48273,5590,ciney,VBD48273,249 000 €,No,No,,3,No,Yes,Yes,1,1,1,Fuel oil,No,North-east,3,2,Yes,Yes,421 kWh/m²/year,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/6200/chatelet/vbd48274,6200,chatelet,VBD48274,350 000 €,No,,On contract,2,No,Yes,Yes,3,1,2,Fuel oil,,North,4,,Yes,Yes,340 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/5380/fernelmont/vbd48277,5380,fernelmont,VBD48277,595 000 €,No,No,On contract,5,No,,Yes,4,2,2,Fuel oil,No,South-west,4,,Yes,Yes,135 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1780/wemmel/rbu64397,1780,wemmel,RBU64397,695 000 €,No,No,On contract,3,No,Yes,Yes,1,1,2,Gas,No,West,4,2,Yes,Yes,306 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8720/wakken/rbu64398,8720,wakken,RBU64398,445 000 €,No,No,On contract,3,No,Yes,Yes,1,1,,Gas,No,West,,,No,No,297 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6200/chatelineau/vbd48278,6200,chatelineau,VBD48278,210 000 €,No,,,4,,,,,1,1,Gas,,North-west,3,2,Yes,Yes,370 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/5530/yvoir/vbd48280,5530,yvoir,VBD48280,299 000 €,No,No,Immediately,3,No,Yes,Yes,2,1,2,Fuel oil,No,,4,1,Yes,Yes,319 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9220/hamme/rbu64400,9220,hamme,RBU64400,485 000 €,No,No,On contract,5,No,,,,2,3,,No,East,2,,Yes,Yes,359 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu64402,8000,brugge,RBU64402,459 000 €,No,No,,3,,Yes,Yes,1,1,2,,,,,,No,Yes,196 kWh/m²/year,No certificate,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2030/antwerp/rbu64404,2030,antwerp,RBU64404,299 900 €,No,,,2,,Yes,Yes,,1,,,,,3,,Yes,Yes,348 kWh/m²/year,,,no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/3071/erps-kwerps/rbu64405,3071,erps-kwerps,RBU64405,530 000 €,No,No,On contract,5,No,Yes,Yes,1,1,2,Gas,,,4,,Yes,Yes,574 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbu64407,9620,zottegem,RBU64407,325 000 €,No,No,On contract,3,No,Yes,Yes,,1,1,Electricity,No,South-east,,,Yes,Yes,1120 kWh/m²/year,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4040/herstal/vbd48291,4040,herstal,VBD48291,249 000 €,No,No,On contract,5,No,,,,2,4,Gas,No,South-east,2,2,Yes,Yes,335 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbu64409,2570,duffel,RBU64409,598 000 €,No,No,,4,No,Yes,,,2,2,Gas,No,,,,Yes,Yes,77 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3980/tessenderlo/rbu64411,3980,tessenderlo,RBU64411,175 000 €,No,No,,3,,,Yes,1,1,1,,,,3,,No,Yes,,No certificate,Area info not available,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu64412,8500,kortrijk,RBU64412,545 000 €,No,,,3,,Yes,Yes,1,2,2,Gas,,,2,,Yes,Yes,190 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3560/lummen/rbu64413,3560,lummen,RBU64413,250 000 €,No,No,,3,,Yes,,,,,Fuel oil,,,4,,Yes,No,697 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/7300/boussu/vbd48304,7300,boussu,VBD48304,280 000 €,No,,On contract,1,No,Yes,,,1,2,Gas,No,,2,2,No,Yes,234 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6280/gerpinnes/vbd48308,6280,gerpinnes,VBD48308,349 000 €,,No,,3,No,,,,2,2,Hot air,No,,4,1,Yes,Yes,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2235/westmeerbeek/rbu64424,2235,westmeerbeek,RBU64424,320 000 €,No,No,On contract,3,No,Yes,,,1,1,Gas,No,West,4,,Yes,Yes,394 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7301/hornu/vbd48310,7301,hornu,VBD48310,180 000 €,No,,On contract,4,,Yes,,,1,1,Gas,,,2,,Yes,Yes,286 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3000/leuven/rbu64426,3000,leuven,RBU64426,745 000 €,No,No,,3,,,,,1,,Gas,,,,,Yes,Yes,99 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3111/wezemaal/rbu64427,3111,wezemaal,RBU64427,350 000 €,No,,,3,,Yes,Yes,,2,,Fuel oil,,,3,,Yes,Yes,244 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2221/booischot/rbu64428,2221,booischot,RBU64428,335 000 €,No,No,,2,,,Yes,1,1,2,Fuel oil,,,4,,Yes,No,993 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/3111/wezemaal/rbu64429,3111,wezemaal,RBU64429,350 000 €,No,,,3,,Yes,Yes,,2,,Fuel oil,,,3,,Yes,Yes,244 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8530/harelbeke/rbu64434,8530,harelbeke,RBU64434,189 000 €,No,No,,4,,Yes,Yes,2,1,1,Gas,,,,,Yes,Yes,743 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbu64440,2640,mortsel,RBU64440,699 000 €,No,No,On contract,4,No,,,,1,2,Gas,No,North-west,2,,Yes,Yes,64 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1500/halle/vbd48319,1500,halle,VBD48319,299 000 €,No,,On contract,4,No,,,,1,1,Gas,No,,3,3,Yes,Yes,837 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2200/herentals/rbu64443,2200,herentals,RBU64443,449 000 €,No,No,Negotiable,4,No,,Yes,1,1,2,Gas,No,North-east,2,,Yes,Yes,82 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8511/aalbeke/rbu64444,8511,aalbeke,RBU64444,845 000 €,No,No,On contract,4,No,,Yes,1,2,2,Gas,No,South-west,4,,Yes,Yes,95 kWh/m²/year,No certificate,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8587/spiere-helkijn/rbu64447,8587,spiere-helkijn,RBU64447,365 000 €,No,No,On contract,3,No,Yes,Yes,1,1,2,Gas,No,South-west,2,1,Yes,Yes,34 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8553/otegem/rbu64448,8553,otegem,RBU64448,975 000 €,No,No,,4,No,,Yes,3,2,2,Not specified,No,,,1,Yes,No,546 kWh/m²/year,No certificate,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8530/harelbeke/rbu64449,8530,harelbeke,RBU64449,1 650 000 €,No,No,On contract,4,No,,Yes,2,3,3,Not specified,No,South-west,4,,Yes,Yes,298 kWh/m²/year,No certificate,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8500/kortrijk/rbu64452,8500,kortrijk,RBU64452,798 000 €,,No,On contract,4,No,,Yes,2,2,2,,No,South-west,4,,Yes,Yes,,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8500/kortrijk/rbu64456,8500,kortrijk,RBU64456,705 000 €,No,No,Negotiable,2,No,,Yes,2,1,2,Gas,No,South-west,4,,Yes,Yes,282 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8531/bavikhove/rbu64457,8531,bavikhove,RBU64457,875 000 €,No,No,,3,No,,Yes,2,1,2,Not specified,No,,,,Yes,Yes,384 kWh/m²/year,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8710/ooigem/rbu64458,8710,ooigem,RBU64458,1 750 000 €,No,No,Negotiable,5,No,,Yes,3,2,4,Not specified,No,South-east,4,,Yes,Yes,198 kWh/m²/year,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8770/ingelmunster/rbu64459,8770,ingelmunster,RBU64459,595 000 €,No,No,On contract,3,No,Yes,Yes,2,2,4,,No,South-west,3,3,Yes,Yes,121 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8501/heule/rbu64461,8501,heule,RBU64461,700 000 €,No,No,On contract,4,No,,Yes,2,1,2,Fuel oil,No,South-west,4,,Yes,Yes,294 kWh/m²/year,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3583/paal/rbu64471,3583,paal,RBU64471,439 000 €,No,No,,3,,,Yes,,1,2,Gas,,,4,,Yes,Yes,211 kWh/m²/year,"yes, certificate in accordance",Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1851/humbeek/rbu64474,1851,humbeek,RBU64474,375 000 €,No,No,,4,,Yes,,,1,2,Gas,,,4,,Yes,No,468 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/master-house/for-sale/1050/elsene/rbu64491,1050,elsene,RBU64491,1 100 000 €,No,,,6,No,,,,,,,,,,,No,No,261 kWh/m²/year,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1300/wavre/rbu64492,1300,wavre,RBU64492,299 000 €,No,No,On contract,4,No,Yes,Yes,,1,,Gas,,,,,Yes,No,,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8830/hooglede/rbu64571,8830,hooglede,RBU64571,469 000 €,No,No,,3,,Yes,Yes,1,1,2,Gas,,,4,,Yes,Yes,214 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1370/jodoigne/vbd48321,1370,jodoigne,VBD48321,675 000 €,No,No,On contract,6,No,Yes,Yes,,1,4,Gas,No,,2,4,Yes,Yes,230 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1357/helecine/vbd48322,1357,helecine,VBD48322,275 000 €,No,No,Immediately,3,No,,Yes,1,1,2,Fuel oil,No,,3,3,Yes,Yes,522 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6020/dampremy/vbd48324,6020,dampremy,VBD48324,137 000 €,No,,,4,,,,,1,2,Fuel oil,No,,2,4,Yes,Yes,591 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/1780/wemmel/rbu64603,1780,wemmel,RBU64603,,No,No,,5,,,Yes,1,2,3,Gas,,,4,,Yes,Yes,321 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/5300/seilles/vbd48325,5300,seilles,VBD48325,195 000 €,No,No,On contract,3,No,,Yes,1,1,3,Gas,No,,2,4,Yes,No,215 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9080/lochristi/rbu64630,9080,lochristi,RBU64630,549 000 €,No,No,,2,,Yes,Yes,1,1,2,Electricity,,,4,,Yes,Yes,457 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1380/couture-saint-germain/vbd48327,1380,couture-saint-germain,VBD48327,1 345 000 €,No,,On contract,7,No,,Yes,,4,3,Hot air,No,,3,3,Yes,Yes,249 kWh/m²/year,"yes, certificate in accordance",,,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9080/zeveneken/rbu64634,9080,zeveneken,RBU64634,349 000 €,No,No,,,,,,,,,,,,3,,Yes,No,1439 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8870/izegem/rbu64635,8870,izegem,RBU64635,215 000 €,No,No,,2,,,,,1,2,Gas,,,2,,Yes,Yes,180 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7783/bizet/vbd48328,7783,bizet,VBD48328,149 000 €,No,,On contract,3,No,,,,1,,,,,2,,Yes,Yes,174 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9050/gentbrugge/rbu64639,9050,gentbrugge,RBU64639,375 000 €,No,No,,3,,,,,1,2,Gas,,,2,,Yes,No,158 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9550/steenhuize-wijnhuize/rbu64640,9550,steenhuize-wijnhuize,RBU64640,499 000 €,No,No,,3,,Yes,Yes,1,1,2,Fuel oil,,,4,,Yes,Yes,296 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4040/herstal/vbd48330,4040,herstal,VBD48330,370 000 €,No,No,On contract,4,No,Yes,Yes,1,2,2,Gas,No,North-east,3,2,Yes,Yes,329 kWh/m²/year,"yes, certificate in accordance",,no flooding area,a demarcated flooding area
https://immovlan.be/en/detail/residence/for-sale/4190/ferrieres/vbd48332,4190,ferrieres,VBD48332,275 000 €,No,,On contract,6,No,Yes,Yes,1,2,2,Fuel oil,No,South,2,2,Yes,Yes,567 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbd48333,4000,liege,VBD48333,465 000 €,No,No,On contract,7,No,Yes,Yes,1,3,3,Gas,No,,3,3,Yes,Yes,143 kWh/m²/year,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4041/milmort/vbd48336,4041,milmort,VBD48336,219 000 €,No,,On contract,3,No,,,,1,1,,No,,4,1,Yes,Yes,526 kWh/m²/year,No certificate,,no flooding area,(information not available)
